NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;431558.929;4581378.405;1
2;431551.479;4581366.754;2
3;431546.569;4581359.194;3
4;431541.337;4581351.032;4
5;431536.211;4581343.033;5
6;431529.278;4581326.493;6
7;431520.322;4581311.431;7
8;431513.052;4581299.271;8
9;431503.342;4581283.689;9
10;431498.017;4581275.037;10
11;431490.237;4581262.806;11
12;431481.679;4581248.791;12
13;431474.938;4581237.391;13
14;431454.299;4581196.711;14
15;431430.519;4581157.331;15
16;431423.940;4581145.438;16
17;431417.832;4581134.752;17
18;431410.674;4581121.292;18
19;431404.369;4581109.769;19
20;431396.807;4581095.447;20
21;431359.743;4581031.852;21
22;431348.603;4581013.332;22
23;431339.073;4580997.470;23
24;431330.000;4580982.454;24
25;431296.323;4580931.132;25
26;431286.034;4580914.472;26
31S;431412.929;4581039.378;31S
31X;431444.209;4581090.367;31X
