CODI_CARRER,NUMPOST,LLEPOST,TIPUSNUM,DTE,DIST_POST,SECC_CENS,SECC_EST,BARRI,ED50_COORD_X,ED50_COORD_Y,ETRS89_COORD_X,ETRS89_COORD_Y,LONGITUD,LATITUD
281704,1, ,1,5,22,47,126,25,427681.083,4584070.638,427589.177,4583869.687,2.133712,41.40311
281704,2, ,2,5,22,46,125,25,427671.654,4584081.36,427579.748,4583880.409,2.133598,41.403205
281704,3, ,1,5,22,47,126,25,427681.083,4584070.638,427589.177,4583869.687,2.133712,41.40311
281704,4, ,2,5,22,46,125,25,427657.802,4584073.444,427565.896,4583872.493,2.133433,41.403133
281704,5, ,1,5,22,47,126,25,427667.57,4584062.926,427575.664,4583861.976,2.133551,41.403039
281704,6, ,2,5,22,46,125,25,427642.812,4584064.878,427550.907,4583863.928,2.133255,41.403054
281704,7, ,1,5,22,47,126,25,427667.57,4584062.926,427575.664,4583861.976,2.133551,41.403039
281704,8, ,2,5,22,46,126,25,427611.855,4584047.389,427519.95,4583846.439,2.132887,41.402894
281704,9, ,1,5,22,47,126,25,427651.417,4584053.706,427559.512,4583852.756,2.133359,41.402955
281704,10, ,2,5,22,46,126,25,427611.855,4584047.389,427519.95,4583846.439,2.132887,41.402894
281704,11, ,1,5,22,47,126,25,427651.417,4584053.706,427559.512,4583852.756,2.133359,41.402955
281704,12, ,2,5,22,46,126,25,427590.107,4584035.163,427498.202,4583834.213,2.132628,41.402782
281704,13, ,1,5,22,47,126,25,427622.858,4584037.776,427530.953,4583836.826,2.133019,41.402809
281704,14, ,2,5,22,46,126,25,427590.107,4584035.163,427498.202,4583834.213,2.132628,41.402782
281704,15, ,1,5,22,47,126,25,427606.676,4584028.656,427514.771,4583827.706,2.132827,41.402725
281704,16, ,2,5,22,46,126,25,427566.77,4584022.044,427474.865,4583821.094,2.13235,41.402662
281704,17, ,1,5,22,47,126,25,427592.274,4584020.539,427500.369,4583819.589,2.132656,41.402651
281704,18, ,2,5,22,46,126,25,427566.77,4584022.044,427474.865,4583821.094,2.13235,41.402662
281704,19, ,1,5,22,47,126,25,427572.32,4584009.292,427480.415,4583808.342,2.132418,41.402547
281704,20, ,2,5,22,46,126,25,427542.168,4584008.22,427450.264,4583807.27,2.132058,41.402535
281704,21, ,1,5,22,47,126,25,427572.32,4584009.292,427480.415,4583808.342,2.132418,41.402547
281704,22, ,2,5,22,46,126,25,427542.168,4584008.22,427450.264,4583807.27,2.132058,41.402535
281704,23, ,1,5,22,47,126,25,427548.077,4583995.63,427456.172,4583794.68,2.13213,41.402422
281704,25, ,1,5,22,47,126,25,427548.077,4583995.63,427456.172,4583794.68,2.13213,41.402422
