CODI_CARRER,NUMPOST,LLEPOST,TIPUSNUM,DTE,DIST_POST,SECC_CENS,SECC_EST,BARRI,ED50_COORD_X,ED50_COORD_Y,ETRS89_COORD_X,ETRS89_COORD_Y,LONGITUD,LATITUD
231706,1, ,1,5,22,38,112,25,428152.35,4584296.709,428060.44,4584095.756,2.139322,41.405188
231706,2, ,2,5,22,38,112,25,428137.524,4584308.868,428045.614,4584107.915,2.139144,41.405296
231706,3, ,1,5,22,38,112,25,428119.374,4584323.75,428027.464,4584122.797,2.138925,41.405429
231706,4, ,2,5,22,38,112,25,428119.374,4584323.75,428027.464,4584122.797,2.138925,41.405429
231706,5, ,1,5,22,38,112,25,428119.374,4584323.75,428027.464,4584122.797,2.138925,41.405429
231706,6, ,2,5,22,38,112,25,428088.622,4584350.044,427996.713,4584149.091,2.138554,41.405663
231706,6,S,2,5,22,38,112,25,428090.341,4584353.527,427998.432,4584152.574,2.138574,41.405694
231706,7, ,1,5,22,37,111,25,428070.66,4584367.374,427978.751,4584166.421,2.138337,41.405817
231706,8, ,2,5,22,37,111,25,428085.982,4584373.026,427994.073,4584172.073,2.138519,41.40587
231706,9, ,1,5,22,37,111,25,428085.982,4584373.026,427994.073,4584172.073,2.138519,41.40587
231706,10, ,2,5,22,37,111,25,428112.549,4584382.335,428020.639,4584181.381,2.138836,41.405956
