NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;427726.184;4584606.145;1
2;427711.754;4584635.211;2
3;427705.438;4584627.119;3
4;427711.754;4584635.211;4
5;427678.974;4584653.619;5
6;427711.754;4584635.211;6
7;427668.974;4584660.569;7
8;427670.522;4584676.247;8
9;427646.459;4584680.645;9
10;427670.522;4584676.247;10
11;427646.459;4584680.645;11
12;427665.101;4584681.520;12
13;427625.376;4584702.994;13
13U;427625.456;4584707.298;13U
14;427644.399;4584702.067;14
15;427625.376;4584702.994;15
15U;427625.456;4584707.298;15U
16;427644.399;4584702.067;16
16I;427666.858;4584732.028;16I
17;427583.370;4584727.574;17
18;427618.288;4584728.070;18
18I;427649.282;4584751.252;18I
19;427583.370;4584727.574;19
20;427583.241;4584742.052;20
20I;427614.407;4584773.324;20I
21;427566.842;4584739.015;21
22;427583.241;4584742.052;22
23;427550.447;4584750.087;23
24;427564.219;4584755.158;24
25;427517.053;4584772.993;25
26;427545.405;4584768.053;26
27;427495.686;4584787.810;27
28;427545.405;4584768.053;28
29;427459.083;4584810.924;29
30;427545.405;4584768.053;30
31;427447.753;4584818.619;31
32;427510.563;4584792.163;32
33;427439.077;4584824.853;33
34;427510.563;4584792.163;34
35;427432.555;4584830.233;35
36;427409.256;4584868.570;36
37;427420.850;4584840.060;37
38;427409.256;4584868.570;38
39;427366.395;4584884.088;39
40;427409.256;4584868.570;40
41;427366.395;4584884.088;41
42;427409.256;4584868.570;42
43;427366.395;4584884.088;43
44;427409.256;4584868.570;44
45;427366.395;4584884.088;45
46;427409.256;4584868.570;46
47;427315.779;4584922.823;47
48;427409.256;4584868.570;48
49;427315.779;4584922.823;49
50;427409.256;4584868.570;50
51;427315.779;4584922.823;51
52;427409.256;4584868.570;52
53;427300.023;4584934.990;53
54;427409.256;4584868.570;54
56;427409.256;4584868.570;56
58;427409.256;4584868.570;58
60;427409.256;4584868.570;60
