NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;434253.057;4583864.944;1
1X;434262.288;4583854.855;1X
2;434270.763;4583880.124;2
2S;434261.851;4583888.650;2S
2X;434271.428;4583896.762;2X
3;434215.819;4583903.562;3
3B;434215.819;4583903.562;3B
3S;434228.508;4583860.475;3S
3X;434242.568;4583875.664;3X
4;434232.991;4583918.590;4
5;434215.819;4583903.562;5
6;434232.991;4583918.590;6
7;434094.208;4584028.238;7
8;434135.223;4584018.823;8
9;434094.208;4584028.238;9
10;434110.635;4584044.183;10
10B;434079.592;4584076.389;10B
11;434094.208;4584028.238;11
11B;434048.202;4584075.815;11B
12;434110.635;4584044.183;12
12B;434079.592;4584076.389;12B
13;433995.404;4584129.905;13
14;434110.635;4584044.183;14
14B;434079.592;4584076.389;14B
15;433995.404;4584129.905;15
16;433989.832;4584168.513;16
16B;433989.832;4584168.513;16B
17;433995.404;4584129.905;17
17U;433977.876;4584147.225;17U
18;433989.832;4584168.513;18
19;433960.669;4584166.291;19
20;433989.832;4584168.513;20
21;433960.669;4584166.291;21
22;433989.832;4584168.513;22
22B;433989.832;4584168.513;22B
23X;433912.976;4584214.542;23X
24X;433929.804;4584230.429;24X
25X;433912.976;4584214.542;25X
26X;433929.804;4584230.429;26X
27;433882.171;4584246.126;27
28;433902.441;4584257.802;28
29;433882.171;4584246.126;29
30;433902.441;4584257.802;30
31;433882.171;4584246.126;31
32;433902.441;4584257.802;32
33;433882.171;4584246.126;33
34;433902.441;4584257.802;34
35;433882.171;4584246.126;35
36;433902.441;4584257.802;36
37;433854.826;4584274.261;37
38;433902.441;4584257.802;38
39;433854.826;4584274.261;39
40;433875.393;4584285.453;40
41;433854.826;4584274.261;41
42;433875.393;4584285.453;42
43;433811.267;4584319.679;43
44;433875.393;4584285.453;44
45;433811.267;4584319.679;45
47;433811.267;4584319.679;47
49;433811.267;4584319.679;49
51;433811.267;4584319.679;51
52X;433825.657;4584336.478;52X
53;433786.080;4584345.578;53
55;433786.080;4584345.578;55
57;433786.080;4584345.578;57
59X;433767.842;4584364.331;59X
60;433798.759;4584364.127;60
61X;433733.168;4584396.003;61X
62;433798.759;4584364.127;62
63;433711.915;4584421.479;63
64;433798.759;4584364.127;64
65;433682.768;4584451.324;65
66;433732.776;4584432.627;66
67;433682.768;4584451.324;67
68;433732.776;4584432.627;68
69;433682.768;4584451.324;69
70;433732.776;4584432.627;70
71;433630.078;4584505.674;71
72;433732.776;4584432.627;72
73;433630.078;4584505.674;73
73X;433613.591;4584522.446;73X
74;433717.563;4584448.063;74
75;433589.258;4584547.201;75
76;433717.563;4584448.063;76
