NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;431115.823;4586466.186;1
2;431092.355;4586490.085;2
3;431082.797;4586479.036;3
4;431092.355;4586490.085;4
5;431082.797;4586479.036;5
5B;431076.469;4586481.454;5B
6;431092.355;4586490.085;6
7;431062.423;4586486.750;7
8;431092.355;4586490.085;8
9;431062.423;4586486.750;9
10;431069.369;4586499.175;10
10I;431071.805;4586514.903;10I
11;431015.014;4586502.363;11
12;431069.369;4586499.175;12
13;431015.014;4586502.363;13
14;431055.909;4586504.678;14
15;431006.189;4586505.752;15
16;431055.909;4586504.678;16
17;431006.189;4586505.752;17
18;431038.640;4586511.340;18
19;430961.685;4586526.332;19
20;431038.640;4586511.340;20
21;430961.685;4586526.332;21
21X;430952.133;4586530.047;21X
22;431023.639;4586517.131;22
23;430941.839;4586534.081;23
24;431023.639;4586517.131;24
25;430941.839;4586534.081;25
26;431007.109;4586523.714;26
27;430894.527;4586552.314;27
28;431007.109;4586523.714;28
29;430894.527;4586552.314;29
29X;430886.725;4586555.318;29X
30;430991.108;4586530.053;30
31;430868.313;4586560.764;31
32;430991.108;4586530.053;32
33;430868.313;4586560.764;33
34;430979.176;4586534.645;34
35;430851.831;4586565.006;35
36;430979.176;4586534.645;36
37;430851.831;4586565.006;37
38;430979.176;4586534.645;38
39;430851.831;4586565.006;39
40;430861.410;4586585.792;40
41;430851.831;4586565.006;41
42;430844.102;4586590.554;42
43;430851.831;4586565.006;43
44;430821.038;4586594.811;44
45;430851.831;4586565.006;45
46;430809.368;4586600.108;46
47;430851.831;4586565.006;47
48;430797.214;4586605.489;48
49;430851.831;4586565.006;49
50;430765.764;4586619.082;50
51;430851.831;4586565.006;51
52;430765.764;4586619.082;52
53;430851.831;4586565.006;53
54;430765.764;4586619.082;54
55;430851.831;4586565.006;55
56;430765.764;4586619.082;56
57;430851.831;4586565.006;57
58;430746.208;4586627.401;58
59;430851.831;4586565.006;59
60;430722.632;4586635.223;60
61;430851.831;4586565.006;61
62;430712.834;4586638.364;62
63;430851.831;4586565.006;63
64;430712.834;4586638.364;64
65;430851.831;4586565.006;65
66;430704.038;4586641.150;66
67;430851.831;4586565.006;67
68;430692.256;4586644.820;68
69;430851.831;4586565.006;69
70;430692.256;4586644.820;70
71;430851.831;4586565.006;71
72;430692.256;4586644.820;72
73;430823.971;4586572.259;73
74;430681.291;4586648.342;74
75;430811.361;4586578.005;75
76;430674.323;4586650.526;76
77;430791.915;4586585.971;77
77I;430809.699;4586566.217;77I
78;430674.323;4586650.526;78
79;430757.274;4586601.054;79
80;430660.723;4586654.543;80
81;430736.662;4586609.874;81
82;430660.723;4586654.543;82
83;430724.384;4586614.087;83
84;430651.920;4586657.498;84
85;430724.384;4586614.087;85
86;430646.476;4586659.190;86
87;430640.408;4586638.037;87
88;430639.981;4586661.282;88
89;430640.408;4586638.037;89
90;430633.832;4586663.169;90
91;430640.408;4586638.037;91
92;430618.396;4586667.923;92
93;430640.408;4586638.037;93
94;430618.396;4586667.923;94
94S;430609.395;4586670.780;94S
95;430640.408;4586638.037;95
96;430592.918;4586675.506;96
97;430640.408;4586638.037;97
98;430586.594;4586677.400;98
99;430640.408;4586638.037;99
100;430579.642;4586679.371;100
101;430640.408;4586638.037;101
101B;430595.164;4586651.838;101B
102;430572.636;4586681.317;102
103;430569.596;4586659.527;103
104;430565.101;4586683.385;104
105;430569.596;4586659.527;105
106;430565.101;4586683.385;106
107;430569.596;4586659.527;107
108;430559.508;4586685.069;108
109;430569.596;4586659.527;109
110;430555.105;4586686.261;110
111;430569.596;4586659.527;111
112;430550.220;4586687.691;112
113;430569.596;4586659.527;113
114;430539.276;4586690.893;114
115;430569.596;4586659.527;115
116;430535.886;4586691.883;116
117;430554.992;4586664.009;117
118;430532.078;4586692.993;118
119;430542.487;4586669.420;119
120;430527.938;4586694.309;120
121;430520.846;4586675.377;121
122;430523.254;4586695.685;122
123;430520.846;4586675.377;123
124;430518.852;4586696.975;124
125;430520.846;4586675.377;125
126;430513.766;4586698.465;126
127;430520.846;4586675.377;127
128;430506.708;4586700.536;128
129;430470.218;4586699.313;129
130;430489.007;4586706.738;130
131;430458.786;4586703.760;131
132;430483.647;4586708.939;132
133;430440.944;4586703.036;133
134;430478.361;4586711.106;134
135;430440.944;4586703.036;135
136;430471.424;4586713.949;136
137;430440.944;4586703.036;137
138;430465.140;4586716.530;138
139;430440.944;4586703.036;139
139X;430415.362;4586714.016;139X
140;430457.592;4586719.630;140
141X;430415.362;4586714.016;141X
142;430437.714;4586729.201;142
144;430437.714;4586729.201;144
146;430418.213;4586739.303;146
148;430418.213;4586739.303;148
149;430378.980;4586737.494;149
149U;430385.379;4586743.500;149U
150;430387.544;4586758.045;150
151;430378.980;4586737.494;151
151U;430385.379;4586743.500;151U
152;430387.544;4586758.045;152
153;430376.744;4586748.466;153
154;430387.544;4586758.045;154
155;430370.278;4586752.362;155
156;430361.243;4586774.130;156
157;430357.060;4586760.169;157
158;430361.243;4586774.130;158
159;430344.335;4586767.994;159
160;430361.243;4586774.130;160
161;430344.335;4586767.994;161
162;430361.243;4586774.130;162
163;430312.000;4586790.516;163
164;430316.790;4586804.977;164
165;430308.030;4586793.933;165
165B;430301.944;4586798.715;165B
166;430316.790;4586804.977;166
167;430293.662;4586805.490;167
168;430316.790;4586804.977;168
169;430284.958;4586812.613;169
170;430316.790;4586804.977;170
171;430276.560;4586819.493;171
171B;430263.879;4586829.773;171B
172;430316.790;4586804.977;172
173;430236.738;4586850.519;173
174;430285.887;4586829.850;174
175;430217.963;4586864.726;175
176;430285.887;4586829.850;176
177;430199.692;4586878.498;177
178;430264.572;4586846.662;178
179;430155.412;4586894.604;179
180;430264.572;4586846.662;180
181;430155.412;4586894.604;181
182;430245.663;4586861.229;182
183;430155.412;4586894.604;183
184;430245.663;4586861.229;184
185;430155.412;4586894.604;185
186;430238.673;4586866.321;186
187;430155.412;4586894.604;187
188;430227.483;4586875.447;188
188E;430220.531;4586881.038;188E
189;430117.013;4586893.589;189
190;430209.372;4586890.571;190
191;430117.013;4586893.589;191
192;430094.492;4586922.534;192
193;430117.013;4586893.589;193
194;430065.021;4586902.591;194
195;430100.869;4586883.101;195
195B;430092.524;4586874.445;195B
