NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;429901.025;4585081.237;1
2;429914.945;4585074.949;2
3;429909.749;4585087.996;3
4;429936.441;4585093.110;4
5;429919.088;4585096.474;5
6;429942.305;4585098.079;6
6B;429948.666;4585103.466;6B
7;429925.351;4585101.797;7
8;429954.779;4585108.583;8
9;429930.507;4585106.188;9
10;429961.397;4585114.516;10
11;429934.531;4585109.608;11
12;429969.510;4585121.081;12
13;429941.461;4585115.371;13
14;429979.771;4585130.301;14
15;429949.526;4585122.229;15
16;429979.771;4585130.301;16
17;429958.680;4585130.112;17
18;429990.907;4585139.331;18
19;429966.222;4585136.631;19
20;430000.462;4585147.550;20
21;429973.891;4585143.294;21
22;430023.119;4585167.021;22
23;429980.976;4585149.003;23
24;430023.119;4585167.021;24
25;429983.868;4585151.873;25
25B;429972.282;4585160.585;25B
25C;429978.266;4585162.219;25C
25D;429972.509;4585156.849;25D
25I;429966.072;4585158.882;25I
26;430035.452;4585177.602;26
27;429987.673;4585155.107;27
28;430042.272;4585183.282;28
29;429993.506;4585160.135;29
30;430048.001;4585188.161;30
31;429999.374;4585165.148;31
32;430060.953;4585199.346;32
33;430004.518;4585169.535;33
34;430067.380;4585204.700;34
35;430012.505;4585176.293;35
36;430067.380;4585204.700;36
37;430012.505;4585176.293;37
39;430019.220;4585181.997;39
41;430026.434;4585188.107;41
43;430032.906;4585193.638;43
45;430041.431;4585201.068;45
