CODI_CARRER,NUMPOST,LLEPOST,TIPUSNUM,DTE,DIST_POST,SECC_CENS,SECC_EST,BARRI,ED50_COORD_X,ED50_COORD_Y,ETRS89_COORD_X,ETRS89_COORD_Y,LONGITUD,LATITUD
317700,1, ,1,8,31,6,13,44,430824.92,4586849.174,430732.986,4586648.197,2.171001,41.428412
317700,2, ,2,8,31,7,16,44,430836.343,4586839.613,430744.409,4586638.636,2.171139,41.428327
317700,3, ,1,8,31,6,13,44,430824.92,4586849.174,430732.986,4586648.197,2.171001,41.428412
317700,4, ,2,8,31,7,16,44,430834.603,4586851.171,430742.669,4586650.194,2.171116,41.428431
317700,5, ,1,8,31,6,13,44,430823.459,4586857.655,430731.525,4586656.678,2.170982,41.428488
317700,6, ,2,8,31,7,16,44,430834.603,4586851.171,430742.669,4586650.194,2.171116,41.428431
317700,7, ,1,8,31,6,13,44,430822.116,4586865.563,430730.182,4586664.586,2.170965,41.428559
317700,8, ,2,8,31,7,16,44,430832.084,4586866.292,430740.15,4586665.315,2.171085,41.428567
317700,9, ,1,8,31,6,13,44,430821.784,4586867.384,430729.85,4586666.407,2.170961,41.428576
317700,10, ,2,8,31,7,16,44,430832.084,4586866.292,430740.15,4586665.315,2.171085,41.428567
317700,11, ,1,8,31,6,13,44,430819.539,4586878.464,430727.605,4586677.487,2.170933,41.428675
317700,12, ,2,8,31,7,16,44,430832.084,4586866.292,430740.15,4586665.315,2.171085,41.428567
317700,13, ,1,8,31,6,13,44,430819.539,4586878.464,430727.605,4586677.487,2.170933,41.428675
317700,14, ,2,8,31,7,15,44,430825.907,4586902.691,430733.973,4586701.713,2.171007,41.428894
317700,15, ,1,8,31,5,13,44,430816.15,4586901.074,430724.216,4586700.096,2.17089,41.428878
317700,16, ,2,8,31,7,15,44,430825.907,4586902.691,430733.973,4586701.713,2.171007,41.428894
317700,17, ,1,8,31,5,13,44,430816.15,4586901.074,430724.216,4586700.096,2.17089,41.428878
317700,18, ,2,8,31,7,15,44,430825.907,4586902.691,430733.973,4586701.713,2.171007,41.428894
317700,19, ,1,8,31,5,13,44,430814.412,4586911.287,430722.478,4586710.309,2.170868,41.42897
317700,20, ,2,8,31,7,15,44,430823.386,4586918.044,430731.452,4586717.066,2.170975,41.429032
317700,21, ,1,8,31,5,13,44,430812.844,4586920.542,430720.91,4586719.564,2.170848,41.429054
317700,22, ,2,8,31,7,15,44,430820.596,4586935.025,430728.662,4586734.047,2.170939,41.429185
317700,23, ,1,8,31,5,13,44,430810.622,4586933.669,430718.688,4586732.691,2.17082,41.429172
317700,24, ,2,8,31,7,15,44,430820.596,4586935.025,430728.662,4586734.047,2.170939,41.429185
317700,25, ,1,8,31,5,13,44,430808.646,4586945.37,430716.712,4586744.392,2.170795,41.429277
317700,26, ,2,8,31,7,15,44,430818.742,4586946.304,430726.808,4586745.326,2.170916,41.429286
317700,27, ,1,8,31,5,13,44,430808.646,4586945.37,430716.712,4586744.392,2.170795,41.429277
317700,28, ,2,8,31,7,15,44,430818.742,4586946.304,430726.808,4586745.326,2.170916,41.429286
317700,29, ,1,8,31,5,13,44,430807.003,4586955.105,430715.069,4586754.127,2.170774,41.429364
317700,30, ,2,8,31,7,14,44,430813.336,4586978.808,430721.402,4586777.83,2.170847,41.429578
317700,31, ,1,8,31,5,13,44,430805.776,4586962.382,430713.842,4586761.404,2.170759,41.42943
317700,32, ,2,8,31,7,14,44,430813.336,4586978.808,430721.402,4586777.83,2.170847,41.429578
317700,33, ,1,8,31,5,13,44,430805.776,4586962.382,430713.842,4586761.404,2.170759,41.42943
317700,34, ,2,8,31,7,14,44,430813.336,4586978.808,430721.402,4586777.83,2.170847,41.429578
317700,35, ,1,8,31,5,13,44,430803.821,4586974.556,430711.887,4586773.578,2.170734,41.429539
317700,36, ,2,8,31,7,14,44,430808.41,4587008.198,430716.476,4586807.219,2.170785,41.429843
317700,37, ,1,8,31,5,13,44,430803.821,4586974.556,430711.887,4586773.578,2.170734,41.429539
317700,38, ,2,8,31,7,14,44,430808.41,4587008.198,430716.476,4586807.219,2.170785,41.429843
317700,39, ,1,8,31,5,13,44,430802.25,4586983.628,430710.316,4586782.65,2.170714,41.429621
317700,40, ,2,8,31,7,14,44,430808.41,4587008.198,430716.476,4586807.219,2.170785,41.429843
317700,41, ,1,8,31,5,13,44,430801.105,4586991.609,430709.171,4586790.631,2.1707,41.429693
317700,43, ,1,8,31,5,13,44,430799.246,4587003.557,430707.312,4586802.578,2.170676,41.4298
317700,45, ,1,8,31,5,13,44,430799.246,4587003.557,430707.312,4586802.578,2.170676,41.4298
