NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;425822.218;4581933.202;1
2;425847.343;4581946.376;2
3;425822.218;4581933.202;3
4;425847.343;4581946.376;4
5;425822.218;4581933.202;5
6;425847.343;4581946.376;6
7;425822.218;4581933.202;7
8;425847.343;4581946.376;8
9;425822.218;4581933.202;9
10;425817.754;4582027.996;10
11;425788.432;4582030.631;11
12;425815.223;4582038.192;12
13;425788.432;4582030.631;13
14;425810.725;4582049.224;14
15;425788.432;4582030.631;15
16;425806.374;4582063.273;16
17;425788.432;4582030.631;17
18;425801.629;4582077.549;18
20;425800.296;4582097.767;20
