CODI_CARRER,NUMPOST,LLEPOST,TIPUSNUM,DTE,DIST_POST,SECC_CENS,SECC_EST,BARRI,ED50_COORD_X,ED50_COORD_Y,ETRS89_COORD_X,ETRS89_COORD_Y,LONGITUD,LATITUD
294706,1, ,1,9,27,78,60,62,431437.56,4586448.362,431345.62,4586247.388,2.178378,41.424854
294706,2, ,2,9,27,78,60,62,431488.938,4586416.15,431396.998,4586215.177,2.178996,41.424569
294706,3, ,1,9,27,78,60,62,431459.86,4586441.09,431367.92,4586240.116,2.178645,41.424791
294706,4, ,2,9,27,78,60,62,431488.938,4586416.15,431396.998,4586215.177,2.178996,41.424569
294706,5, ,1,9,27,78,60,62,431459.86,4586441.09,431367.92,4586240.116,2.178645,41.424791
294706,6, ,2,9,27,78,60,62,431488.938,4586416.15,431396.998,4586215.177,2.178996,41.424569
294706,7, ,1,9,27,78,60,62,431487.895,4586432.041,431395.955,4586231.067,2.178982,41.424712
294706,8, ,2,9,27,78,60,62,431488.938,4586416.15,431396.998,4586215.177,2.178996,41.424569
294706,9, ,1,9,27,78,60,62,431487.895,4586432.041,431395.955,4586231.067,2.178982,41.424712
294706,10, ,2,9,27,78,60,62,431488.938,4586416.15,431396.998,4586215.177,2.178996,41.424569
294706,11, ,1,9,27,78,60,62,431499.946,4586428.037,431408.006,4586227.064,2.179127,41.424677
294706,12, ,2,9,27,78,60,62,431488.938,4586416.15,431396.998,4586215.177,2.178996,41.424569
294706,13, ,1,9,27,78,60,62,431506.699,4586425.538,431414.759,4586224.565,2.179208,41.424655
294706,14, ,2,9,27,78,60,62,431488.938,4586416.15,431396.998,4586215.177,2.178996,41.424569
294706,15, ,1,9,27,78,60,62,431506.699,4586425.538,431414.759,4586224.565,2.179208,41.424655
294706,16, ,2,9,27,78,60,62,431488.938,4586416.15,431396.998,4586215.177,2.178996,41.424569
294706,17, ,1,9,27,78,60,62,431521.804,4586420.932,431429.864,4586219.959,2.179389,41.424615
294706,18, ,2,9,27,78,60,62,431488.938,4586416.15,431396.998,4586215.177,2.178996,41.424569
294706,19, ,1,9,27,78,60,62,431521.804,4586420.932,431429.864,4586219.959,2.179389,41.424615
294706,20, ,2,9,27,78,60,62,431488.938,4586416.15,431396.998,4586215.177,2.178996,41.424569
294706,22, ,2,9,27,78,60,62,431488.938,4586416.15,431396.998,4586215.177,2.178996,41.424569
294706,24, ,2,9,27,78,60,62,431488.938,4586416.15,431396.998,4586215.177,2.178996,41.424569
294706,26, ,2,9,27,78,60,62,431488.938,4586416.15,431396.998,4586215.177,2.178996,41.424569
