NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;430679.646;4581601.436;1
2;430680.804;4581606.436;2
3;430679.646;4581601.436;3
4;430674.473;4581610.760;4
5;430679.646;4581601.436;5
6;430666.043;4581616.315;6
7;430664.951;4581597.996;7
8;430650.990;4581627.903;8
9;430639.289;4581619.068;9
10;430615.914;4581652.769;10
11;430639.289;4581619.068;11
12;430615.914;4581652.769;12
13;430639.289;4581619.068;13
14;430597.652;4581665.315;14
15;430616.668;4581645.149;15
15B;430606.979;4581652.120;15B
16;430573.047;4581681.475;16
17;430597.226;4581658.803;17
19;430584.841;4581667.045;19
21;430573.658;4581674.053;21
23;430562.575;4581680.581;23
25;430555.801;4581684.805;25
