CODI_CARRER,NUMPOST,LLEPOST,TIPUSNUM,DTE,DIST_POST,SECC_CENS,SECC_EST,BARRI,ED50_COORD_X,ED50_COORD_Y,ETRS89_COORD_X,ETRS89_COORD_Y,LONGITUD,LATITUD
328207,1, ,1,7,35,95,196,40,428251.494,4587041.172,428159.584,4586840.194,2.140182,41.429915
328207,2, ,2,7,35,95,196,40,428254.252,4587019.89,428162.342,4586818.912,2.140218,41.429724
328207,3, ,1,7,35,95,196,40,428251.494,4587041.172,428159.584,4586840.194,2.140182,41.429915
328207,4, ,2,7,35,95,196,40,428254.252,4587019.89,428162.342,4586818.912,2.140218,41.429724
328207,5, ,1,7,35,95,196,40,428251.494,4587041.172,428159.584,4586840.194,2.140182,41.429915
328207,6, ,2,7,35,95,196,40,428261.61,4587040.415,428169.7,4586839.437,2.140304,41.429909
328207,7, ,1,7,35,95,196,40,428251.494,4587041.172,428159.584,4586840.194,2.140182,41.429915
328207,8, ,2,7,35,95,196,40,428268.366,4587059.908,428176.456,4586858.93,2.140382,41.430085
328207,9, ,1,7,35,95,196,40,428264.127,4587075.094,428172.217,4586874.115,2.14033,41.430222
328207,10, ,2,7,35,95,196,40,428283.488,4587101.37,428191.578,4586900.391,2.140558,41.43046
328207,11, ,1,7,35,95,196,40,428269.372,4587089.824,428177.462,4586888.845,2.140391,41.430355
328207,12, ,2,7,35,95,196,40,428283.488,4587101.37,428191.578,4586900.391,2.140558,41.43046
328207,13, ,1,7,35,95,196,40,428274.489,4587103.928,428182.579,4586902.949,2.14045,41.430482
328207,14, ,2,7,35,95,196,40,428283.488,4587101.37,428191.578,4586900.391,2.140558,41.43046
328207,15, ,1,7,35,95,196,40,428302.188,4587165.227,428210.277,4586964.248,2.140774,41.431037
328207,16, ,2,7,35,95,196,40,428283.488,4587101.37,428191.578,4586900.391,2.140558,41.43046
328207,17, ,1,7,35,95,196,40,428312.633,4587209.337,428220.722,4587008.357,2.140894,41.431435
328207,18, ,2,7,35,95,196,40,428310.896,4587169.572,428218.985,4586968.593,2.140878,41.431077
328207,19, ,1,7,35,95,196,40,428312.633,4587209.337,428220.722,4587008.357,2.140894,41.431435
328207,20, ,2,7,35,95,196,40,428310.896,4587169.572,428218.985,4586968.593,2.140878,41.431077
328207,21, ,1,7,35,95,196,40,428312.633,4587209.337,428220.722,4587008.357,2.140894,41.431435
328207,22, ,2,7,35,95,196,40,428310.896,4587169.572,428218.985,4586968.593,2.140878,41.431077
328207,23, ,1,7,35,95,196,40,428335.65,4587273.682,428243.739,4587072.702,2.141162,41.432017
328207,24, ,2,7,35,95,196,40,428310.896,4587169.572,428218.985,4586968.593,2.140878,41.431077
328207,25, ,1,7,35,95,196,40,428335.65,4587273.682,428243.739,4587072.702,2.141162,41.432017
328207,26, ,2,7,35,95,196,40,428342.542,4587251.484,428250.631,4587050.504,2.141247,41.431817
328207,27, ,1,7,35,95,196,40,428335.65,4587273.682,428243.739,4587072.702,2.141162,41.432017
328207,28, ,2,7,35,95,196,40,428342.542,4587251.484,428250.631,4587050.504,2.141247,41.431817
328207,29, ,1,7,35,95,196,40,428335.65,4587273.682,428243.739,4587072.702,2.141162,41.432017
328207,30, ,2,7,35,95,196,40,428342.542,4587251.484,428250.631,4587050.504,2.141247,41.431817
328207,32, ,2,7,35,95,196,40,428342.542,4587251.484,428250.631,4587050.504,2.141247,41.431817
