CODI_CARRER,NUMPOST,LLEPOST,TIPUSNUM,DTE,DIST_POST,SECC_CENS,SECC_EST,BARRI,ED50_COORD_X,ED50_COORD_Y,ETRS89_COORD_X,ETRS89_COORD_Y,LONGITUD,LATITUD
231003,1, ,1,1,1,15,135,1,430186.652,4581542.451,430094.722,4581341.523,2.163976,41.380561
231003,2, ,2,1,1,15,134,1,430194.301,4581544.724,430102.371,4581343.796,2.164067,41.380582
231003,3, ,1,1,1,15,135,1,430184.613,4581561.723,430092.683,4581360.795,2.163949,41.380735
231003,4, ,2,1,1,15,134,1,430194.301,4581544.724,430102.371,4581343.796,2.164067,41.380582
231003,5, ,1,1,1,15,135,1,430182.548,4581579.529,430090.618,4581378.601,2.163922,41.380895
231003,6, ,2,1,1,15,134,1,430194.301,4581544.724,430102.371,4581343.796,2.164067,41.380582
231003,7, ,1,1,1,15,135,1,430181.632,4581589.922,430089.702,4581388.994,2.16391,41.380988
231003,8, ,2,1,1,15,134,1,430192.525,4581561.292,430100.595,4581360.364,2.164044,41.380731
231003,9, ,1,1,1,15,135,1,430178.84,4581612.234,430086.911,4581411.306,2.163874,41.381189
231003,10, ,2,1,1,15,136,1,430190.296,4581582.084,430098.366,4581381.156,2.164015,41.380918
231003,11, ,1,1,1,15,135,1,430178.84,4581612.234,430086.911,4581411.306,2.163874,41.381189
231003,12, ,2,1,1,15,136,1,430189.114,4581592.777,430097.184,4581391.849,2.163999,41.381015
231003,14, ,2,1,1,15,136,1,430187.374,4581608.7,430095.444,4581407.772,2.163977,41.381158
231003,16, ,2,1,1,15,136,1,430187.374,4581608.7,430095.444,4581407.772,2.163977,41.381158
