NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;427224.536;4585316.074;1
2;427219.865;4585161.433;2
3;427206.610;4585282.042;3
4;427197.894;4585205.014;4
5;427206.610;4585282.042;5
6;427197.894;4585205.014;6
6B;427197.894;4585205.014;6B
7;427206.610;4585282.042;7
8;427208.021;4585259.619;8
9;427206.610;4585282.042;9
10;427208.021;4585259.619;10
11;427190.759;4585236.126;11
12;427220.150;4585289.326;12
13;427190.759;4585236.126;13
14;427228.401;4585305.111;14
15;427187.329;4585216.148;15
16;427241.359;4585338.120;16
17;427187.329;4585216.148;17
19;427190.853;4585189.275;19
21;427190.853;4585189.275;21
