CODI_CARRER,NUMPOST,LLEPOST,TIPUSNUM,DTE,DIST_POST,SECC_CENS,SECC_EST,BARRI,ED50_COORD_X,ED50_COORD_Y,ETRS89_COORD_X,ETRS89_COORD_Y,LONGITUD,LATITUD
700068,1, ,1,3,4,24,57,11,429073.908,4580183.834,428981.988,4579982.919,2.150829,41.368227
700068,1,B,1,3,4,24,57,11,429090.161,4580191.099,428998.241,4579990.184,2.151022,41.368294
700068,2, ,2,3,4,24,57,11,429157.78,4580194.954,429065.86,4579994.039,2.15183,41.368335
700068,3, ,1,3,4,24,57,11,429202.766,4580248.937,429110.845,4580048.021,2.152362,41.368825
700068,4, ,2,3,4,24,57,11,429157.78,4580194.954,429065.86,4579994.039,2.15183,41.368335
700068,5, ,1,3,4,24,57,11,429202.766,4580248.937,429110.845,4580048.021,2.152362,41.368825
700068,6, ,2,3,38,24,57,11,429288.77,4580254.714,429196.848,4580053.798,2.153389,41.368885
700068,7, ,1,3,4,24,57,11,429202.766,4580248.937,429110.845,4580048.021,2.152362,41.368825
700068,8, ,2,3,38,24,57,11,429288.77,4580254.714,429196.848,4580053.798,2.153389,41.368885
700068,9, ,1,3,4,24,57,11,429202.766,4580248.937,429110.845,4580048.021,2.152362,41.368825
700068,10, ,2,3,38,24,57,11,429288.77,4580254.714,429196.848,4580053.798,2.153389,41.368885
700068,11, ,1,3,4,24,57,11,429202.766,4580248.937,429110.845,4580048.021,2.152362,41.368825
700068,12, ,2,3,4,24,57,11,429407.933,4580296.742,429316.01,4580095.826,2.154809,41.369274
700068,13, ,1,3,4,24,57,11,429202.766,4580248.937,429110.845,4580048.021,2.152362,41.368825
700068,14, ,2,3,4,24,57,11,429407.933,4580296.742,429316.01,4580095.826,2.154809,41.369274
700068,15, ,1,3,4,24,57,11,429202.766,4580248.937,429110.845,4580048.021,2.152362,41.368825
700068,17, ,1,3,4,24,56,11,429399.237,4580311.758,429307.314,4580110.842,2.154703,41.369408
700068,19, ,1,3,4,24,56,11,429399.237,4580311.758,429307.314,4580110.842,2.154703,41.369408
