NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;429622.157;4586630.801;1
2;429645.009;4586593.195;2
3;429622.157;4586630.801;3
4;429645.009;4586593.195;4
5;429622.157;4586630.801;5
6;429645.009;4586593.195;6
7;429622.157;4586630.801;7
8;429643.361;4586603.606;8
9;429622.157;4586630.801;9
10;429642.518;4586608.930;10
11;429622.157;4586630.801;11
12;429641.409;4586615.940;12
13;429622.157;4586630.801;13
14;429640.719;4586621.702;14
15;429622.157;4586630.801;15
16;429639.078;4586630.674;16
17;429622.157;4586630.801;17
18;429637.967;4586637.686;18
19;429622.157;4586630.801;19
20;429636.865;4586644.653;20
21;429622.157;4586630.801;21
22;429636.865;4586644.653;22
23;429622.157;4586630.801;23
24;429635.210;4586655.107;24
25;429622.157;4586630.801;25
26;429635.210;4586655.107;26
27;429622.157;4586630.801;27
28;429602.669;4586707.864;28
29;429622.157;4586630.801;29
30;429572.348;4586702.926;30
31;429622.157;4586630.801;31
