NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;432278.323;4587326.363;1
2;432281.933;4587335.139;2
3;432278.323;4587326.363;3
4;432265.232;4587335.237;4
5;432264.859;4587327.059;5
6;432265.232;4587335.237;6
7;432257.363;4587327.531;7
8;432265.232;4587335.237;8
9;432257.363;4587327.531;9
10;432265.232;4587335.237;10
11;432252.199;4587327.903;11
12;432246.880;4587335.633;12
13;432247.433;4587328.239;13
14;432241.898;4587335.587;14
15;432243.845;4587328.213;15
16;432235.576;4587335.571;16
17;432234.319;4587328.881;17
19;432234.319;4587328.881;19
21;432234.319;4587328.881;21
