NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;430993.155;4581437.187;1
2;430989.486;4581434.937;2
3;431003.313;4581425.552;3
4;430994.837;4581428.423;4
5;431017.415;4581410.322;5
6;431001.051;4581421.130;6
7;431039.701;4581386.962;7
8;431009.175;4581411.556;8
9;431045.150;4581381.026;9
10;431020.069;4581399.641;10
11;431048.723;4581377.780;11
12;431034.104;4581385.218;12
13;431054.360;4581372.059;13
14;431042.386;4581376.710;14
15;431058.797;4581366.831;15
17;431062.928;4581363.323;17
18;431054.826;4581364.453;18
19;431066.876;4581359.069;19
20;431067.238;4581352.767;20
21;431069.630;4581356.529;21
23;431074.177;4581352.342;23
