NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;423929.632;4586354.803;1
2;423896.142;4586337.549;2
3;423901.357;4586331.355;3
3I;423896.005;4586306.803;3I
4;423884.839;4586363.367;4
5;423891.033;4586330.337;5
6;423878.495;4586382.196;6
7;423883.506;4586337.863;7
8;423874.863;4586392.038;8
9;423878.216;4586355.534;9
10;423871.919;4586401.675;10
11;423869.291;4586374.259;11
12;423869.959;4586409.978;12
13;423857.978;4586393.692;13
14;423862.719;4586425.761;14
15;423855.531;4586424.110;15
15B;423864.432;4586401.777;15B
16;423852.758;4586439.155;16
17;423838.217;4586444.455;17
18;423842.742;4586448.594;18
19;423823.428;4586447.507;19
20;423833.858;4586453.130;20
21;423809.357;4586450.892;21
22;423822.314;4586456.051;22
23;423792.070;4586460.304;23
24;423806.715;4586459.116;24
25;423774.674;4586463.758;25
26;423794.132;4586467.277;26
27;423753.383;4586443.225;27
28;423777.447;4586473.458;28
29;423737.859;4586428.374;29
30;423757.370;4586457.446;30
31;423722.253;4586415.916;31
32;423757.370;4586457.446;32
33;423707.456;4586406.464;33
34;423705.645;4586413.813;34
35;423688.839;4586395.155;35
36;423705.645;4586413.813;36
37;423649.123;4586336.745;37
38;423705.645;4586413.813;38
39;423649.123;4586336.745;39
40;423705.645;4586413.813;40
41;423649.123;4586336.745;41
42;423705.645;4586413.813;42
43;423649.123;4586336.745;43
44;423705.645;4586413.813;44
45;423649.123;4586336.745;45
46;423705.645;4586413.813;46
47;423649.123;4586336.745;47
48;423576.438;4586296.333;48
49;423575.630;4586287.793;49
49I;423578.644;4586263.622;49I
50;423559.546;4586290.542;50
51;423556.279;4586280.649;51
51I;423562.740;4586258.545;51I
52;423499.100;4586230.002;52
53;423534.376;4586268.364;53
54;423499.100;4586230.002;54
55;423521.974;4586252.278;55
56;423499.100;4586230.002;56
57;423512.784;4586237.102;57
58;423499.100;4586230.002;58
59;423503.153;4586221.143;59
60;423499.100;4586230.002;60
61;423495.385;4586204.588;61
62;423499.100;4586230.002;62
63;423489.115;4586184.853;63
64;423535.525;4586169.113;64
65;423488.417;4586177.406;65
66;423535.525;4586169.113;66
67;423486.545;4586154.932;67
68;423535.525;4586169.113;68
69;423504.948;4586159.674;69
70;423535.525;4586169.113;70
71;423530.237;4586174.527;71
72;423560.771;4586218.733;72
73;423530.237;4586174.527;73
75;423542.229;4586196.356;75
77;423546.082;4586209.072;77
79;423557.502;4586224.343;79
