NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;431470.372;4582175.802;1
2;431465.883;4582191.611;2
2A;431470.986;4582187.147;2A
3;431461.083;4582183.989;3
4;431464.511;4582203.785;4
5;431448.350;4582189.385;5
6;431461.803;4582211.113;6
7;431421.000;4582240.820;7
8;431459.447;4582213.281;8
9;431411.036;4582260.397;9
9B;431411.036;4582260.397;9B
10;431454.779;4582218.907;10
10B;431447.453;4582223.484;10B
11;431411.036;4582260.397;11
12;431438.993;4582230.011;12
13;431403.342;4582270.183;13
14;431438.993;4582230.011;14
16;431432.892;4582236.451;16
18;431429.850;4582240.536;18
20;431428.039;4582247.959;20
22;431425.343;4582252.361;22
24;431417.744;4582261.424;24
26;431413.498;4582269.917;26
