NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;425259.646;4584479.554;1
1B;425273.510;4584484.805;1B
2;425265.159;4584475.824;2
3;425279.453;4584487.564;3
4;425299.548;4584489.705;4
5;425303.935;4584500.941;5
6;425318.278;4584499.397;6
6B;425328.559;4584503.510;6B
7;425318.771;4584508.251;7
8;425345.126;4584505.795;8
9;425359.456;4584517.158;9
9V;425361.932;4584515.771;9V
10;425345.126;4584505.795;10
11;425359.456;4584517.158;11
12;425367.060;4584508.823;12
13;425390.829;4584529.481;13
14;425387.539;4584513.096;14
15;425393.405;4584538.062;15
16;425398.107;4584526.656;16
17;425392.502;4584549.782;17
18;425401.043;4584541.802;18
19;425388.622;4584568.623;19
20;425393.558;4584572.045;20
21;425377.637;4584593.658;21
22;425393.558;4584572.045;22
23;425377.637;4584593.658;23
23X;425376.318;4584602.348;23X
24;425389.633;4584586.271;24
25;425379.576;4584610.388;25
26;425394.081;4584610.893;26
27;425397.866;4584621.495;27
28;425427.950;4584628.773;28
29;425427.835;4584638.602;29
30;425427.950;4584628.773;30
31;425427.835;4584638.602;31
32;425435.146;4584640.956;32
