NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;430569.530;4583674.017;1
2;430564.202;4583677.705;2
3;430569.530;4583674.017;3
4;430564.202;4583677.705;4
5;430569.530;4583674.017;5
6;430564.202;4583677.705;6
7;430569.530;4583674.017;7
8;430574.755;4583688.134;8
9;430569.530;4583674.017;9
10;430579.187;4583692.511;10
11;430579.666;4583684.057;11
12;430582.651;4583695.931;12
13;430583.686;4583688.038;13
14;430586.523;4583699.753;14
15;430587.632;4583691.946;15
16;430590.753;4583703.926;16
16B;430594.654;4583707.550;16B
17;430593.344;4583697.599;17
19;430598.490;4583702.697;19
19B;430599.661;4583708.614;19B
