NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;433227.707;4588594.931;1
2;433252.037;4588606.662;2
3;433227.707;4588594.931;3
4;433252.037;4588606.662;4
5;433227.707;4588594.931;5
6;433252.037;4588606.662;6
7;433227.707;4588594.931;7
8;433252.037;4588606.662;8
9;433227.707;4588594.931;9
10;433222.032;4588674.838;10
11;433196.809;4588663.394;11
12;433222.032;4588674.838;12
13;433196.809;4588663.394;13
14;433222.032;4588674.838;14
15;433196.809;4588663.394;15
16;433222.032;4588674.838;16
17;433196.809;4588663.394;17
18;433222.032;4588674.838;18
19;433196.809;4588663.394;19
20;433222.032;4588674.838;20
21;433170.603;4588720.809;21
22;433195.852;4588731.898;22
23;433170.603;4588720.809;23
24;433195.852;4588731.898;24
25;433170.603;4588720.809;25
26;433195.852;4588731.898;26
