NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;432188.819;4587991.615;1
1B;432178.904;4587996.434;1B
2;432177.388;4588007.968;2
3;432172.498;4587999.433;3
4;432177.388;4588007.968;4
5;432167.525;4588001.645;5
6;432143.858;4588023.172;6
7;432142.040;4588009.665;7
8;432130.851;4588028.982;8
9;432142.040;4588009.665;9
10;432119.407;4588034.164;10
11;432142.040;4588009.665;11
12;432119.407;4588034.164;12
13;432142.040;4588009.665;13
13X;432122.193;4588017.364;13X
14;432119.407;4588034.164;14
15;432099.467;4588027.916;15
