NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;425317.117;4583755.561;1
2;425307.042;4583751.106;2
3;425317.117;4583755.561;3
4;425307.042;4583751.106;4
5;425330.438;4583750.972;5
6;425307.042;4583751.106;6
7;425330.438;4583750.972;7
8;425307.042;4583751.106;8
9;425330.438;4583750.972;9
10;425307.042;4583751.106;10
11;425343.009;4583755.846;11
12;425343.345;4583739.753;12
12U;425335.161;4583741.458;12U
13;425343.009;4583755.846;13
14;425343.345;4583739.753;14
15;425343.009;4583755.846;15
16;425343.345;4583739.753;16
17;425360.520;4583761.992;17
18;425383.003;4583757.867;18
19;425360.520;4583761.992;19
20;425383.003;4583757.867;20
21;425360.520;4583761.992;21
22;425383.003;4583757.867;22
23;425370.294;4583765.055;23
24X;425401.760;4583780.683;24X
25;425370.294;4583765.055;25
26X;425401.760;4583780.683;26X
27;425384.547;4583769.739;27
28X;425401.760;4583780.683;28X
29;425384.547;4583769.739;29
30;425391.257;4583816.764;30
31;425384.547;4583769.739;31
33;425384.547;4583769.739;33
35;425384.547;4583769.739;35
37;425384.547;4583769.739;37
39;425380.018;4583811.721;39
41;425380.018;4583811.721;41
43;425380.018;4583811.721;43
45;425374.523;4583821.859;45
47;425374.523;4583821.859;47
49;425374.523;4583821.859;49
