NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;433597.404;4583726.283;1
2;433600.174;4583735.061;2
3;433530.198;4583777.012;3
3X;433564.046;4583751.194;3X
4;433600.174;4583735.061;4
5X;433564.046;4583751.194;5X
6;433590.146;4583742.584;6
7X;433564.046;4583751.194;7X
8;433579.152;4583750.568;8
9X;433564.046;4583751.194;9X
10;433579.152;4583750.568;10
11X;433564.046;4583751.194;11X
12;433579.152;4583750.568;12
13X;433564.046;4583751.194;13X
14;433549.966;4583772.720;14
15X;433564.046;4583751.194;15X
16;433549.966;4583772.720;16
17X;433564.046;4583751.194;17X
18;433549.966;4583772.720;18
20;433549.966;4583772.720;20
22;433549.966;4583772.720;22
65;433548.318;4583727.748;65
65B;433548.318;4583727.748;65B
