CODI_CARRER,NUMPOST,LLEPOST,TIPUSNUM,DTE,DIST_POST,SECC_CENS,SECC_EST,BARRI,ED50_COORD_X,ED50_COORD_Y,ETRS89_COORD_X,ETRS89_COORD_Y,LONGITUD,LATITUD
44607,1, ,1,1,3,45,27,4,431804.954,4581916.222,431713.01,4581715.29,2.183285,41.384067
44607,2, ,2,1,3,43,25,4,431813.324,4581920.282,431721.38,4581719.35,2.183385,41.384104
44607,3, ,1,1,3,45,27,4,431810.063,4581927.422,431718.119,4581726.49,2.183345,41.384168
44607,4,B,2,1,3,43,26,4,431825.314,4581946.618,431733.369,4581745.686,2.183525,41.384342
44607,4, ,2,1,3,43,25,4,431818.015,4581930.677,431726.07,4581729.745,2.18344,41.384198
44607,5, ,1,1,3,45,27,4,431816.426,4581942.348,431724.481,4581741.416,2.18342,41.384303
44607,6, ,2,1,3,43,26,4,431832.546,4581962.114,431740.601,4581761.182,2.18361,41.384482
44607,7, ,1,1,3,45,27,4,431821.221,4581952.412,431729.276,4581751.48,2.183476,41.384394
44607,8, ,2,1,3,43,26,4,431832.546,4581962.114,431740.601,4581761.182,2.18361,41.384482
44607,9, ,1,1,3,45,27,4,431826.197,4581963.062,431734.252,4581762.13,2.183534,41.38449
44607,10, ,2,1,3,43,26,4,431832.546,4581962.114,431740.601,4581761.182,2.18361,41.384482
44607,11, ,1,1,3,45,27,4,431828.247,4581967.175,431736.302,4581766.243,2.183558,41.384527
44607,12, ,2,1,3,43,26,4,431840.386,4581977.852,431748.441,4581776.92,2.183702,41.384625
44607,13, ,1,1,3,45,27,4,431835.422,4581981.776,431743.477,4581780.844,2.183642,41.38466
44607,15, ,1,1,3,45,27,4,431835.422,4581981.776,431743.477,4581780.844,2.183642,41.38466
