CODI_CARRER,NUMPOST,LLEPOST,TIPUSNUM,DTE,DIST_POST,SECC_CENS,SECC_EST,BARRI,ED50_COORD_X,ED50_COORD_Y,ETRS89_COORD_X,ETRS89_COORD_Y,LONGITUD,LATITUD
301903,1, ,1,3,4,46,91,14,428708.936,4580667.401,428617.02,4580466.482,2.146408,41.37255
301903,2, ,2,3,4,44,87,14,428698.633,4580653.948,428606.717,4580453.029,2.146287,41.372428
301903,3, ,1,3,4,46,91,14,428708.936,4580667.401,428617.02,4580466.482,2.146408,41.37255
301903,4, ,2,3,4,44,87,14,428700.902,4580646.934,428608.986,4580446.015,2.146315,41.372365
301903,5, ,1,3,4,46,91,14,428715.045,4580648.202,428623.129,4580447.283,2.146483,41.372378
301903,6,B,2,3,4,44,87,14,428708.247,4580624.231,428616.331,4580423.312,2.146405,41.372161
301903,6, ,2,3,4,44,87,14,428704.075,4580637.125,428612.159,4580436.206,2.146354,41.372277
301903,7, ,1,3,4,46,91,14,428719.597,4580633.803,428627.681,4580432.884,2.14654,41.372249
301903,8, ,2,3,4,44,87,14,428711.367,4580614.585,428619.451,4580413.666,2.146443,41.372075
301903,9, ,1,3,4,46,91,14,428725.413,4580615.628,428633.497,4580414.709,2.146611,41.372085
301903,10, ,2,3,4,44,87,14,428713.198,4580608.925,428621.282,4580408.006,2.146466,41.372024
301903,11, ,1,3,4,46,91,14,428728.913,4580604.568,428636.997,4580403.649,2.146654,41.371986
301903,12, ,2,3,4,44,87,14,428715.798,4580600.889,428623.882,4580399.97,2.146498,41.371952
301903,13, ,1,3,4,46,91,14,428731.343,4580597.111,428639.427,4580396.192,2.146684,41.371919
301903,14, ,2,3,4,44,87,14,428718.952,4580591.135,428627.036,4580390.216,2.146537,41.371864
301903,15, ,1,3,4,46,91,14,428734.936,4580586.261,428643.02,4580385.342,2.146729,41.371822
301903,16, ,2,3,4,44,87,14,428721.242,4580583.995,428629.326,4580383.076,2.146565,41.3718
301903,18, ,2,3,4,44,87,14,428724.064,4580575.335,428632.148,4580374.417,2.1466,41.371722
301903,20, ,2,3,4,44,87,14,428726.694,4580567.206,428634.778,4580366.288,2.146632,41.371649
