CODI_CARRER,NUMPOST,LLEPOST,TIPUSNUM,DTE,DIST_POST,SECC_CENS,SECC_EST,BARRI,ED50_COORD_X,ED50_COORD_Y,ETRS89_COORD_X,ETRS89_COORD_Y,LONGITUD,LATITUD
153158,1, ,1,7,35,103,187,43,430062.854,4588315.822,429970.928,4588114.831,2.161711,41.441555
153158,2, ,2,8,42,61,193,49,430118.188,4588315.764,430026.261,4588114.773,2.162374,41.441559
153158,3, ,1,7,35,103,187,43,430062.854,4588315.822,429970.928,4588114.831,2.161711,41.441555
153158,4, ,2,8,42,61,193,49,430098.543,4588330.669,430006.616,4588129.678,2.162137,41.441692
153158,5, ,1,7,35,103,187,43,430062.854,4588315.822,429970.928,4588114.831,2.161711,41.441555
153158,6, ,2,8,42,61,193,49,430082.84,4588338.152,429990.913,4588137.161,2.161948,41.441758
153158,7, ,1,8,42,61,193,49,430042.78,4588373.442,429950.854,4588172.451,2.161464,41.442072
153158,8, ,2,8,42,61,193,49,430064.349,4588351.016,429972.423,4588150.025,2.161725,41.441872
153158,9, ,1,8,42,61,193,49,430042.78,4588373.442,429950.854,4588172.451,2.161464,41.442072
153158,10, ,2,8,42,61,193,49,430119.898,4588389.033,430027.971,4588188.042,2.162386,41.442219
153158,11, ,1,8,42,61,193,49,430042.78,4588373.442,429950.854,4588172.451,2.161464,41.442072
153158,12, ,2,8,42,61,193,49,430119.898,4588389.033,430027.971,4588188.042,2.162386,41.442219
153158,13, ,1,8,42,61,193,49,430042.78,4588373.442,429950.854,4588172.451,2.161464,41.442072
153158,14, ,2,8,42,61,193,49,430119.898,4588389.033,430027.971,4588188.042,2.162386,41.442219
153158,15, ,1,8,42,61,193,49,430042.78,4588373.442,429950.854,4588172.451,2.161464,41.442072
153158,16, ,2,8,42,61,193,49,430122.915,4588433.754,430030.988,4588232.762,2.162417,41.442623
153158,17, ,1,8,42,61,193,49,430042.78,4588373.442,429950.854,4588172.451,2.161464,41.442072
153158,18, ,2,8,42,61,193,49,430123.072,4588455.696,430031.145,4588254.704,2.162416,41.44282
153158,19, ,1,8,42,61,193,49,430042.78,4588373.442,429950.854,4588172.451,2.161464,41.442072
153158,20, ,2,8,42,61,193,49,430123.678,4588477.713,430031.751,4588276.721,2.162421,41.443018
153158,21, ,1,8,42,61,193,49,430042.78,4588373.442,429950.854,4588172.451,2.161464,41.442072
153158,22, ,2,8,42,61,193,49,430124.378,4588499.163,430032.451,4588298.171,2.162427,41.443212
153158,23, ,1,8,42,61,193,49,430042.78,4588373.442,429950.854,4588172.451,2.161464,41.442072
153158,24, ,2,8,42,61,193,49,430144.668,4588517.348,430052.741,4588316.356,2.162667,41.443377
153158,25, ,1,8,42,61,193,49,430042.78,4588373.442,429950.854,4588172.451,2.161464,41.442072
153158,26, ,2,8,42,61,193,49,430144.668,4588517.348,430052.741,4588316.356,2.162667,41.443377
153158,27, ,1,8,42,61,193,49,430042.78,4588373.442,429950.854,4588172.451,2.161464,41.442072
153158,28,B,2,8,42,61,193,49,430233.962,4588558.744,430142.034,4588357.751,2.163731,41.443758
153158,28, ,2,8,42,61,193,49,430144.668,4588517.348,430052.741,4588316.356,2.162667,41.443377
153158,29, ,1,8,42,61,193,49,430042.78,4588373.442,429950.854,4588172.451,2.161464,41.442072
153158,30, ,2,8,42,61,193,49,430263.534,4588519,430171.606,4588318.008,2.16409,41.443403
153158,31, ,1,8,42,61,193,49,430042.78,4588373.442,429950.854,4588172.451,2.161464,41.442072
153158,32, ,2,8,42,61,193,49,430271.87,4588539.84,430179.942,4588338.847,2.164187,41.443591
153158,33, ,1,8,42,61,193,49,430042.78,4588373.442,429950.854,4588172.451,2.161464,41.442072
153158,34, ,2,8,42,61,193,49,430285.527,4588563.346,430193.599,4588362.353,2.164348,41.443804
153158,35, ,1,8,42,61,193,49,430042.78,4588373.442,429950.854,4588172.451,2.161464,41.442072
153158,36, ,2,8,42,61,193,49,430294.681,4588584.386,430202.752,4588383.393,2.164455,41.443994
153158,37, ,1,8,42,61,193,49,430042.78,4588373.442,429950.854,4588172.451,2.161464,41.442072
153158,38, ,2,8,42,61,193,49,430326.7,4588600.174,430234.771,4588399.181,2.164837,41.444139
153158,39, ,1,8,42,61,193,49,430042.78,4588373.442,429950.854,4588172.451,2.161464,41.442072
