NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
29;426220.914;4575944.144;29
31;426220.914;4575944.144;31
32;426201.083;4575950.659;32
33;426220.914;4575944.144;33
34;426201.083;4575950.659;34
35;426220.914;4575944.144;35
36;426201.083;4575950.659;36
37;426220.914;4575944.144;37
38;426201.083;4575950.659;38
39;426220.914;4575944.144;39
40;426201.083;4575950.659;40
41;426220.914;4575944.144;41
42;426201.083;4575950.659;42
43;426220.914;4575944.144;43
44;426201.083;4575950.659;44
45;426220.914;4575944.144;45
46;426201.083;4575950.659;46
47;426220.914;4575944.144;47
48;426201.083;4575950.659;48
49;426220.914;4575944.144;49
50;426201.083;4575950.659;50
51;426220.914;4575944.144;51
52;426201.083;4575950.659;52
53;426220.914;4575944.144;53
54;426201.083;4575950.659;54
55;426220.914;4575944.144;55
56;426201.083;4575950.659;56
57;426220.914;4575944.144;57
58;426201.083;4575950.659;58
59;426220.914;4575944.144;59
60;426201.083;4575950.659;60
61;426117.661;4575645.515;61
62;426201.083;4575950.659;62
63;426117.661;4575645.515;63
64;426201.083;4575950.659;64
65;426117.661;4575645.515;65
66;426201.083;4575950.659;66
67;426117.661;4575645.515;67
68;426201.083;4575950.659;68
69;426117.661;4575645.515;69
70;426106.633;4575664.417;70
71;426117.661;4575645.515;71
72;426106.633;4575664.417;72
73;426117.661;4575645.515;73
74;426106.633;4575664.417;74
75;426117.661;4575645.515;75
76;426106.633;4575664.417;76
77;426117.661;4575645.515;77
78;426106.633;4575664.417;78
79;426117.661;4575645.515;79
80;426106.633;4575664.417;80
81;426117.661;4575645.515;81
82;426106.633;4575664.417;82
83;426117.661;4575645.515;83
84;426106.633;4575664.417;84
86;426106.633;4575664.417;86
90;426106.633;4575664.417;90
92;426106.633;4575664.417;92
94;426106.633;4575664.417;94
