NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;431327.507;4582081.780;1
2;431337.760;4582083.065;2
3;431327.507;4582081.780;3
4;431337.760;4582083.065;4
5;431327.507;4582081.780;5
6;431345.079;4582095.241;6
7;431327.507;4582081.780;7
8;431345.079;4582095.241;8
9;431327.507;4582081.780;9
10;431345.079;4582095.241;10
11;431349.303;4582112.038;11
11I;431317.580;4582106.527;11I
12;431345.079;4582095.241;12
13;431349.303;4582112.038;13
15;431349.303;4582112.038;15
17;431349.303;4582112.038;17
19;431349.303;4582112.038;19
21;431349.303;4582112.038;21
23;431349.303;4582112.038;23
