CODI_CARRER,NUMPOST,LLEPOST,TIPUSNUM,DTE,DIST_POST,SECC_CENS,SECC_EST,BARRI,ED50_COORD_X,ED50_COORD_Y,ETRS89_COORD_X,ETRS89_COORD_Y,LONGITUD,LATITUD
137800,1, ,1,1,2,26,79,2,431613.73,4581628.462,431521.787,4581427.533,2.181031,41.381459
137800,2, ,2,1,2,31,79,2,431598.663,4581617.286,431506.72,4581416.357,2.180852,41.381357
137800,3, ,1,1,2,26,79,2,431613.73,4581628.462,431521.787,4581427.533,2.181031,41.381459
137800,4, ,2,1,2,31,79,2,431598.663,4581617.286,431506.72,4581416.357,2.180852,41.381357
137800,6, ,2,1,2,31,79,2,431608.814,4581612.232,431516.871,4581411.303,2.180974,41.381312
137800,8, ,2,1,2,31,79,2,431608.814,4581612.232,431516.871,4581411.303,2.180974,41.381312
137800,10, ,2,1,2,31,79,2,431614.571,4581609.366,431522.628,4581408.437,2.181043,41.381287
137800,12, ,2,1,2,31,79,2,431618.435,4581607.447,431526.492,4581406.518,2.18109,41.38127
137800,14, ,2,1,2,31,79,2,431622.918,4581605.228,431530.975,4581404.299,2.181144,41.38125
137800,16, ,2,1,2,31,79,2,431622.918,4581605.228,431530.975,4581404.299,2.181144,41.38125
