NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;431389.481;4584612.171;1
2;431398.881;4584617.966;2
3;431389.481;4584612.171;3
4;431398.881;4584617.966;4
5;431389.481;4584612.171;5
6;431390.276;4584627.439;6
7;431389.481;4584612.171;7
7B;431377.428;4584624.824;7B
8;431386.146;4584631.677;8
9;431371.513;4584630.610;9
10;431382.024;4584635.914;10
11;431363.665;4584638.645;11
12;431378.229;4584639.815;12
13;431359.119;4584643.414;13
14;431374.036;4584644.135;14
15;431352.313;4584650.410;15
16;431368.228;4584650.116;16
17;431352.313;4584650.410;17
18;431363.202;4584655.296;18
19;431335.802;4584667.362;19
20;431351.934;4584666.958;20
21;431352.477;4584607.053;21
22;431351.934;4584666.958;22
23;431352.477;4584607.053;23
24;431388.968;4584659.292;24
25;431352.477;4584607.053;25
26;431388.968;4584659.292;26
27;431352.477;4584607.053;27
