NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;433178.022;4588242.167;1
1B;433190.485;4588243.689;1B
2;433189.299;4588216.483;2
2B;433202.218;4588218.145;2B
2C;433220.211;4588183.739;2C
3;433205.989;4588245.767;3
4;433216.658;4588220.125;4
5;433224.357;4588248.119;5
6;433235.538;4588222.931;6
6B;433235.538;4588222.931;6B
7;433256.892;4588252.664;7
7B;433279.653;4588255.909;7B
7D;433250.753;4588355.524;7D
7E;433252.974;4588342.643;7E
7F;433263.801;4588326.007;7F
7G;433247.317;4588403.698;7G
7H;433258.877;4588357.575;7H
7I;433260.825;4588345.127;7I
7J;433255.600;4588376.507;7J
8;433258.513;4588225.729;8
9;433294.984;4588257.718;9
9A;433275.443;4588320.875;9A
9B;433318.061;4588260.837;9B
9C;433263.370;4588356.439;9C
9K;433271.861;4588341.987;9K
10;433304.613;4588232.023;10
11;433334.511;4588262.978;11
12;433304.613;4588232.023;12
13;433361.594;4588266.584;13
14;433304.613;4588232.023;14
14B;433347.275;4588237.854;14B
15;433456.400;4588279.848;15
16;433376.721;4588241.879;16
17;433456.400;4588279.848;17
18;433435.192;4588249.961;18
18B;433439.741;4588250.657;18B
19;433456.400;4588279.848;19
19B;433516.813;4588288.154;19B
20;433454.635;4588252.733;20
21;433538.935;4588291.206;21
21B;433564.141;4588294.559;21B
22;433477.373;4588255.623;22
22B;433490.987;4588257.533;22B
23;433614.194;4588301.473;23
24;433503.585;4588259.239;24
25;433614.194;4588301.473;25
26;433523.411;4588261.890;26
28;433544.000;4588264.781;28
30;433544.000;4588264.781;30
32;433565.576;4588267.588;32
34;433584.604;4588270.260;34
36;433601.656;4588272.625;36
38;433618.381;4588275.066;38
40;433631.266;4588276.740;40
42;433647.130;4588275.496;42
