CODI_CARRER,NUMPOST,LLEPOST,TIPUSNUM,DTE,DIST_POST,SECC_CENS,SECC_EST,BARRI,ED50_COORD_X,ED50_COORD_Y,ETRS89_COORD_X,ETRS89_COORD_Y,LONGITUD,LATITUD
250507,1, ,1,8,33,105,160,53,432164.085,4588957.258,432072.139,4588756.261,2.18679,41.447513
250507,2, ,2,8,33,105,161,53,432126.616,4589013.812,432034.671,4588812.814,2.186335,41.448019
250507,3, ,1,8,33,105,160,53,432148.4,4588980.672,432056.455,4588779.675,2.186599,41.447722
250507,4, ,2,8,33,105,161,53,432126.616,4589013.812,432034.671,4588812.814,2.186335,41.448019
250507,5, ,1,8,33,105,160,53,432126.382,4588981.124,432034.437,4588780.127,2.186336,41.447725
250507,5,B,1,8,33,105,160,53,432134.314,4588990.864,432042.369,4588789.867,2.186429,41.447813
250507,6, ,2,8,33,105,161,53,432126.616,4589013.812,432034.671,4588812.814,2.186335,41.448019
250507,7, ,1,8,33,105,160,53,432118.425,4589002.152,432026.48,4588801.155,2.186238,41.447913
250507,8, ,2,8,33,105,161,53,432126.616,4589013.812,432034.671,4588812.814,2.186335,41.448019
250507,9, ,1,8,33,105,160,53,432095.838,4589002.83,432003.893,4588801.833,2.185967,41.447917
250507,9,B,1,8,33,105,160,53,432103.444,4589012.984,432011.499,4588811.986,2.186057,41.44801
250507,10, ,2,8,33,105,161,53,432126.616,4589013.812,432034.671,4588812.814,2.186335,41.448019
250507,11, ,1,8,33,105,160,53,432087.966,4589023.994,431996.021,4588822.996,2.185871,41.448107
250507,11,B,1,8,33,105,160,53,432077.203,4589031.408,431985.258,4588830.41,2.185741,41.448173
250507,12, ,2,8,33,105,161,53,432126.616,4589013.812,432034.671,4588812.814,2.186335,41.448019
250507,13, ,1,8,33,104,158,53,432029.402,4589059.341,431937.458,4588858.343,2.185166,41.448421
250507,14, ,2,8,33,105,161,53,432126.616,4589013.812,432034.671,4588812.814,2.186335,41.448019
250507,15, ,1,8,33,104,158,53,432029.402,4589059.341,431937.458,4588858.343,2.185166,41.448421
250507,16, ,2,8,33,107,162,53,431981.76,4589094.436,431889.816,4588893.438,2.184592,41.448733
250507,17, ,1,8,33,104,158,53,431986.186,4589077.072,431894.242,4588876.074,2.184646,41.448577
250507,18, ,2,8,33,107,162,53,431981.76,4589094.436,431889.816,4588893.438,2.184592,41.448733
250507,19, ,1,8,33,104,158,53,431986.186,4589077.072,431894.242,4588876.074,2.184646,41.448577
250507,20, ,2,8,33,107,162,53,431981.76,4589094.436,431889.816,4588893.438,2.184592,41.448733
250507,21, ,1,8,33,104,158,53,431952.614,4589090.072,431860.67,4588889.074,2.184243,41.448691
250507,22, ,2,8,33,107,162,53,431884.728,4589134.9,431792.785,4588933.901,2.183425,41.449089
250507,23, ,1,8,33,107,158,53,431902.04,4589100.456,431810.097,4588899.458,2.183637,41.44878
250507,24, ,2,8,33,107,162,53,431884.728,4589134.9,431792.785,4588933.901,2.183425,41.449089
250507,25, ,1,8,33,107,158,53,431880.076,4589121.29,431788.133,4588920.291,2.183371,41.448966
250507,27, ,1,8,33,107,158,53,431833.675,4589122.751,431741.732,4588921.752,2.182816,41.448975
