NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;431068.746;4589713.500;1
1U;431083.239;4589688.363;1U
2;431059.946;4589714.540;2
3;431068.746;4589713.500;3
3U;431083.239;4589688.363;3U
4;431055.051;4589690.438;4
4B;431046.849;4589675.362;4B
4C;431042.121;4589668.896;4C
5;431068.746;4589713.500;5
5U;431083.239;4589688.363;5U
6;431058.351;4589686.740;6
6B;431065.851;4589683.091;6B
6C;431069.206;4589680.852;6C
7;431105.978;4589689.613;7
8;431075.497;4589679.484;8
9;431143.960;4589701.167;9
10;431078.656;4589678.139;10
11;431143.960;4589701.167;11
12;431086.376;4589675.207;12
12B;431083.625;4589661.100;12B
12C;431083.024;4589658.203;12C
13;431157.220;4589708.975;13
14;431089.672;4589667.352;14
14B;431087.091;4589659.873;14B
15;431171.624;4589720.238;15
16;431091.051;4589656.874;16
17;431183.598;4589730.113;17
18;431101.713;4589664.781;18
18B;431100.675;4589659.921;18B
19;431183.598;4589730.113;19
19B;431194.969;4589738.489;19B
20;431107.698;4589656.803;20
21;431198.446;4589740.343;21
22;431121.468;4589663.571;22
23;431208.340;4589744.835;23
24;431145.228;4589672.608;24
25;431212.532;4589746.879;25
26;431154.112;4589700.617;26
27;431221.872;4589752.645;27
28;431154.112;4589700.617;28
29;431236.759;4589759.216;29
30;431154.112;4589700.617;30
31;431236.759;4589759.216;31
32;431154.112;4589700.617;32
33;431259.320;4589766.627;33
34;431183.316;4589720.421;34
35;431268.800;4589768.484;35
36;431190.736;4589725.763;36
37;431278.292;4589766.086;37
38;431217.781;4589742.748;38
39;431284.138;4589762.498;39
40;431242.163;4589753.990;40
41;431290.621;4589752.234;41
42;431260.276;4589759.389;42
43;431290.621;4589752.234;43
44;431286.319;4589742.518;44
