CODI_CARRER,NUMPOST,LLEPOST,TIPUSNUM,DTE,DIST_POST,SECC_CENS,SECC_EST,BARRI,ED50_COORD_X,ED50_COORD_Y,ETRS89_COORD_X,ETRS89_COORD_Y,LONGITUD,LATITUD
259909,1, ,1,5,17,4,179,23,426599.266,4584490.63,426507.37,4584289.676,2.12072,41.406794
259909,2, ,2,5,17,4,179,23,426614.935,4584490.676,426523.039,4584289.722,2.120908,41.406796
259909,3, ,1,5,17,4,179,23,426599.266,4584490.63,426507.37,4584289.676,2.12072,41.406794
259909,4, ,2,5,17,4,179,23,426614.935,4584490.676,426523.039,4584289.722,2.120908,41.406796
259909,5, ,1,5,17,4,179,23,426599.266,4584490.63,426507.37,4584289.676,2.12072,41.406794
259909,6, ,2,5,17,4,179,23,426614.935,4584490.676,426523.039,4584289.722,2.120908,41.406796
259909,13, ,1,5,17,4,179,23,426543.802,4584567.229,426451.907,4584366.274,2.120047,41.407479
259909,13,I,1,5,17,4,179,23,426524.73,4584574.248,426432.835,4584373.293,2.119818,41.407541
259909,14, ,2,5,17,4,179,23,426570.545,4584551.023,426478.65,4584350.068,2.120369,41.407336
259909,15, ,1,5,17,4,179,23,426530.139,4584585.392,426438.244,4584384.437,2.119882,41.407641
259909,16, ,2,5,17,4,179,23,426592.085,4584587.78,426500.189,4584386.825,2.120622,41.407669
259909,17, ,1,5,17,4,179,23,426530.139,4584585.392,426438.244,4584384.437,2.119882,41.407641
259909,18, ,2,5,17,4,179,23,426552.721,4584575.761,426460.826,4584374.806,2.120153,41.407557
259909,19, ,1,5,17,4,179,23,426530.139,4584585.392,426438.244,4584384.437,2.119882,41.407641
259909,20, ,2,5,17,4,179,23,426541.28,4584591.64,426449.385,4584390.685,2.120014,41.407699
259909,22, ,2,5,17,4,179,23,426541.28,4584591.64,426449.385,4584390.685,2.120014,41.407699
259909,22,B,2,5,17,4,179,23,426530.981,4584605.975,426439.086,4584405.02,2.119889,41.407827
259909,24, ,2,5,17,4,179,23,426522.368,4584613.304,426430.473,4584412.349,2.119785,41.407892
259909,26, ,2,5,17,4,175,23,426484.678,4584640.214,426392.783,4584439.259,2.119331,41.408131
259909,28, ,2,5,17,4,175,23,426484.678,4584640.214,426392.783,4584439.259,2.119331,41.408131
259909,30, ,2,5,17,4,175,23,426468.744,4584674.458,426376.85,4584473.502,2.119136,41.408438
259909,32, ,2,5,17,4,175,23,426450.291,4584702.215,426358.397,4584501.259,2.118912,41.408686
259909,34, ,2,5,17,4,175,23,426436.048,4584722.286,426344.154,4584521.33,2.118739,41.408866
259909,35, ,1,5,17,4,175,23,426390.737,4584757.994,426298.843,4584557.037,2.118193,41.409183
259909,36, ,2,5,17,4,175,23,426436.048,4584722.286,426344.154,4584521.33,2.118739,41.408866
259909,37, ,1,5,17,4,175,23,426376.677,4584788.162,426284.783,4584587.205,2.118021,41.409454
259909,38, ,2,5,17,4,175,23,426420.026,4584744.292,426328.132,4584543.336,2.118545,41.409062
259909,39, ,1,5,17,4,175,23,426376.677,4584788.162,426284.783,4584587.205,2.118021,41.409454
259909,40, ,2,5,17,4,175,23,426420.026,4584744.292,426328.132,4584543.336,2.118545,41.409062
259909,41, ,1,5,17,4,175,23,426376.677,4584788.162,426284.783,4584587.205,2.118021,41.409454
259909,42, ,2,5,17,4,175,23,426399.639,4584765.668,426307.745,4584564.711,2.118299,41.409253
259909,43, ,1,5,17,4,175,23,426376.677,4584788.162,426284.783,4584587.205,2.118021,41.409454
259909,44, ,2,5,17,4,175,23,426389.188,4584781.05,426297.294,4584580.093,2.118172,41.409391
259909,45,I,1,5,17,4,175,23,426362.805,4584814.546,426270.912,4584613.589,2.117852,41.40969
259909,45, ,1,5,17,4,175,23,426376.677,4584788.162,426284.783,4584587.205,2.118021,41.409454
259909,46, ,2,5,17,4,175,23,426381.028,4584792.802,426289.134,4584591.845,2.118073,41.409496
259909,48, ,2,5,17,4,175,23,426374.29,4584803.407,426282.397,4584602.45,2.117991,41.409591
