NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;428073.659;4583979.981;1
2;428096.904;4583985.111;2
3;428073.659;4583979.981;3
4;428096.904;4583985.111;4
5;428073.659;4583979.981;5
6;428084.970;4583989.550;6
7;428067.112;4583984.563;7
8;428076.250;4583992.129;8
9;428067.112;4583984.563;9
10;428070.438;4584003.004;10
11;428062.500;4583987.789;11
12;428070.438;4584003.004;12
13;428057.691;4583991.153;13
14;428059.422;4584001.710;14
15;428053.325;4583994.207;15
16;428055.809;4584013.235;16
17;428039.536;4584004.104;17
18;428055.809;4584013.235;18
19;428039.536;4584004.104;19
20;428049.356;4584017.820;20
21;428023.734;4584015.094;21
22;428043.209;4584022.184;22
23;428023.734;4584015.094;23
24;428037.519;4584026.224;24
25;428023.734;4584015.094;25
26;428018.576;4584039.640;26
27;428016.848;4584019.884;27
28;428018.576;4584039.640;28
29;428010.520;4584024.372;29
30;428018.576;4584039.640;30
31;428010.520;4584024.372;31
32;428018.576;4584039.640;32
33;428000.392;4584031.328;33
34;428003.780;4584050.096;34
35;428000.392;4584031.328;35
36;427994.138;4584056.656;36
37;427988.198;4584039.808;37
38;427994.138;4584056.656;38
39;427988.198;4584039.808;39
40;427982.728;4584055.376;40
41;427970.877;4584051.270;41
42;427978.400;4584067.758;42
43;427961.724;4584057.580;43
44;427978.400;4584067.758;44
45;427951.814;4584064.415;45
46;427978.400;4584067.758;46
47;427943.124;4584070.407;47
48;427978.400;4584067.758;48
49;427935.950;4584075.355;49
50;427927.358;4584093.711;50
51;427929.176;4584079.978;51
52;427927.358;4584093.711;52
53;427925.699;4584082.423;53
54;427923.029;4584105.911;54
55;427908.755;4584094.187;55
56;427910.390;4584105.851;56
57;427898.368;4584101.449;57
58;427901.050;4584112.489;58
59;427892.208;4584105.759;59
59B;427886.290;4584109.895;59B
60;427880.195;4584134.901;60
61;427878.441;4584115.385;61
62;427880.195;4584134.901;62
62U;427876.359;4584129.712;62U
63;427871.224;4584120.431;63
64;427880.195;4584134.901;64
65;427866.915;4584123.417;65
66;427860.276;4584148.769;66
67;427861.814;4584127.011;67
68;427850.722;4584155.767;68
69;427857.243;4584130.209;69
70;427835.665;4584159.374;70
71;427857.243;4584130.209;71
72;427828.159;4584164.806;72
73;427843.404;4584139.791;73
74;427818.525;4584176.572;74
75;427843.404;4584139.791;75
76;427818.525;4584176.572;76
77;427831.252;4584148.404;77
78;427818.525;4584176.572;78
79;427825.138;4584152.658;79
80;427818.525;4584176.572;80
81;427819.248;4584156.778;81
82;427787.630;4584192.480;82
83;427781.497;4584180.263;83
84;427771.572;4584199.584;84
85;427781.497;4584180.263;85
86;427754.565;4584205.177;86
87;427781.497;4584180.263;87
88;427737.907;4584211.674;88
89;427781.497;4584180.263;89
90;427737.907;4584211.674;90
91;427736.375;4584192.747;91
92;427722.671;4584218.522;92
93;427736.375;4584192.747;93
94;427706.257;4584225.979;94
95;427728.931;4584201.827;95
96;427691.139;4584232.835;96
97;427723.483;4584203.640;97
98;427691.139;4584232.835;98
99;427717.553;4584205.613;99
100;427669.841;4584242.623;100
101;427708.285;4584206.190;101
102;427669.841;4584242.623;102
103;427701.391;4584209.451;103
104;427669.841;4584242.623;104
105;427694.628;4584212.687;105
106;427649.767;4584246.563;106
107;427689.694;4584214.956;107
109;427682.363;4584218.327;109
111;427682.363;4584218.327;111
113;427670.364;4584223.591;113
115;427670.364;4584223.591;115
117;427659.385;4584228.581;117
119;427649.845;4584233.237;119
121;427641.252;4584237.431;121
