NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;428489.849;4580910.196;1
2;428497.457;4580902.715;2
3;428500.116;4580914.384;3
4;428497.457;4580902.715;4
5;428506.104;4580916.826;5
6;428514.493;4580910.071;6
7;428513.135;4580919.693;7
8;428525.231;4580914.498;8
9;428519.624;4580922.341;9
10;428525.231;4580914.498;10
11;428525.063;4580924.557;11
12;428534.881;4580918.377;12
13;428530.701;4580926.873;13
14;428540.444;4580920.545;14
15;428535.823;4580928.853;15
16;428547.441;4580923.381;16
17;428546.685;4580933.439;17
18;428554.307;4580926.203;18
19;428546.685;4580933.439;19
20;428559.899;4580928.477;20
