NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;427740.231;4580550.077;1
2;427743.283;4580570.073;2
3;427737.472;4580557.144;3
4;427726.781;4580610.697;4
5;427733.330;4580567.699;5
5B;427731.144;4580572.832;5B
6;427720.706;4580625.777;6
7;427729.255;4580577.632;7
8;427718.544;4580631.139;8
9;427727.425;4580582.134;9
10;427715.494;4580638.712;10
11;427724.348;4580589.185;11
12;427711.234;4580648.854;12
13;427722.250;4580594.758;13
14;427707.019;4580659.315;14
15;427720.116;4580600.091;15
16;427704.044;4580666.698;16
17;427718.033;4580605.314;17
18;427699.478;4580678.463;18
19;427715.724;4580610.932;19
20;427699.478;4580678.463;20
21;427713.465;4580616.350;21
22;427689.226;4580707.177;22
23;427710.325;4580624.739;23
24;427689.226;4580707.177;24
25;427706.912;4580633.219;25
27;427702.094;4580645.046;27
29;427700.214;4580649.942;29
31;427700.214;4580649.942;31
33;427697.296;4580657.502;33
35;427695.910;4580660.713;35
37;427694.518;4580664.429;37
39;427692.480;4580669.650;39
41;427690.781;4580673.877;41
43;427687.889;4580680.793;43
45;427684.138;4580690.299;45
