NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;431030.382;4586883.352;1
2;431056.258;4586886.756;2
3;431026.307;4586902.910;3
4;431056.258;4586886.756;4
5;431019.844;4586918.722;5
6;431049.648;4586902.572;6
7;431014.312;4586932.234;7
8;431047.083;4586908.706;8
9;431014.312;4586932.234;9
10;431043.377;4586917.569;10
11;431008.732;4586945.846;11
12;431043.377;4586917.569;12
13;431005.906;4586952.735;13
14;431036.866;4586933.148;14
14I;431060.245;4586944.332;14I
15;431002.731;4586960.471;15
16;431036.866;4586933.148;16
16I;431060.245;4586944.332;16I
17;430996.480;4586975.745;17
18;431036.866;4586933.148;18
18I;431060.245;4586944.332;18I
19;430988.331;4586995.678;19
20;431030.529;4586948.306;20
21;430980.460;4587015.308;21
22;431020.416;4586973.994;22
23;430980.460;4587015.308;23
24;431020.416;4586973.994;24
25;430961.676;4587060.288;25
26;431014.053;4586989.758;26
27;430959.311;4587066.054;27
28;431014.053;4586989.758;28
29;430956.998;4587071.790;29
30;431014.053;4586989.758;30
31;430954.882;4587077.067;31
32;431008.216;4587004.214;32
33;430952.512;4587082.942;33
34;431008.216;4587004.214;34
35;430950.278;4587088.463;35
36;430996.857;4587032.418;36
37;430950.278;4587088.463;37
37X;430948.204;4587093.528;37X
38;430996.857;4587032.418;38
39;430931.396;4587134.637;39
40;430996.857;4587032.418;40
41;430931.396;4587134.637;41
42;430996.857;4587032.418;42
43;430931.396;4587134.637;43
44;430987.649;4587055.122;44
45;430931.396;4587134.637;45
46;430973.408;4587090.447;46
47;430931.396;4587134.637;47
48;430973.408;4587090.447;48
49;430931.396;4587134.637;49
50;430970.696;4587097.060;50
51;430931.396;4587134.637;51
52;430967.910;4587103.854;52
53;430931.396;4587134.637;53
54;430964.485;4587112.202;54
55;430931.396;4587134.637;55
56;430964.485;4587112.202;56
57;430931.396;4587134.637;57
58;430959.394;4587124.618;58
59;430931.396;4587134.637;59
60;430954.224;4587137.222;60
61;430931.396;4587134.637;61
61B;430916.553;4587170.929;61B
62;430949.174;4587149.609;62
63;430892.386;4587186.683;63
64;430949.174;4587149.609;64
65;430892.386;4587186.683;65
65B;430907.201;4587193.183;65B
66;430944.909;4587159.937;66
67;430883.541;4587211.732;67
68;430938.002;4587177.433;68
69;430883.541;4587211.732;69
70;430935.648;4587183.313;70
71;430888.881;4587225.654;71
72;430928.826;4587200.540;72
73;430888.881;4587225.654;73
74;430928.826;4587200.540;74
75;430888.881;4587225.654;75
76;430928.826;4587200.540;76
77;430876.677;4587268.909;77
78;430924.081;4587212.486;78
79;430876.677;4587268.909;79
80;430924.081;4587212.486;80
81;430876.677;4587268.909;81
82;430919.767;4587224.133;82
83;430876.677;4587268.909;83
84;430919.767;4587224.133;84
85;430876.677;4587268.909;85
86;430913.814;4587238.341;86
87;430876.677;4587268.909;87
88;430913.814;4587238.341;88
89;430876.677;4587268.909;89
91;430876.677;4587268.909;91
93;430867.619;4587291.067;93
94;430884.699;4587306.946;94
95;430867.619;4587291.067;95
96;430884.699;4587306.946;96
97;430860.156;4587309.325;97
98;430884.699;4587306.946;98
99;430860.156;4587309.325;99
100;430884.699;4587306.946;100
100X;430879.207;4587320.399;100X
101;430860.156;4587309.325;101
102;430875.457;4587328.885;102
103;430850.347;4587333.274;103
104;430875.457;4587328.885;104
105;430850.347;4587333.274;105
106;430871.287;4587338.826;106
107;430850.347;4587333.274;107
108;430871.287;4587338.826;108
109;430828.988;4587374.826;109
110;430868.629;4587345.226;110
111;430828.988;4587374.826;111
112;430868.629;4587345.226;112
113;430828.988;4587374.826;113
115;430828.988;4587374.826;115
117;430828.988;4587374.826;117
117B;430816.589;4587388.540;117B
117C;430809.033;4587430.390;117C
117D;430804.634;4587443.916;117D
117F;430793.918;4587469.546;117F
118;430871.364;4587405.658;118
119;430780.483;4587502.436;119
120;430871.364;4587405.658;120
121;430780.483;4587502.436;121
122;430862.926;4587426.294;122
123;430780.483;4587502.436;123
124;430858.914;4587436.106;124
125;430780.483;4587502.436;125
126;430810.276;4587492.254;126
127;430775.751;4587513.903;127
128;430810.276;4587492.254;128
129X;430769.997;4587527.868;129X
130;430810.276;4587492.254;130
131;430740.290;4587560.613;131
132;430810.276;4587492.254;132
133;430740.290;4587560.613;133
134;430800.673;4587516.294;134
135;430740.290;4587560.613;135
136X;430794.740;4587531.147;136X
176;430412.132;4587675.401;176
178;430412.132;4587675.401;178
180;430412.132;4587675.401;180
