CODI_CARRER,NUMPOST,LLEPOST,TIPUSNUM,DTE,DIST_POST,SECC_CENS,SECC_EST,BARRI,ED50_COORD_X,ED50_COORD_Y,ETRS89_COORD_X,ETRS89_COORD_Y,LONGITUD,LATITUD
241801,1, ,1,3,4,6,37,11,429800.638,4580573.323,429708.712,4580372.404,2.159472,41.371799
241801,2, ,2,3,4,6,38,11,429806.516,4580560.056,429714.59,4580359.137,2.159544,41.37168
241801,3, ,1,3,4,6,37,11,429800.638,4580573.323,429708.712,4580372.404,2.159472,41.371799
241801,4, ,2,3,4,6,38,11,429806.516,4580560.056,429714.59,4580359.137,2.159544,41.37168
241801,5, ,1,3,4,6,37,11,429800.638,4580573.323,429708.712,4580372.404,2.159472,41.371799
241801,6, ,2,3,4,6,38,11,429813.222,4580566.312,429721.296,4580365.393,2.159623,41.371737
241801,7, ,1,3,4,6,37,11,429800.638,4580573.323,429708.712,4580372.404,2.159472,41.371799
241801,8, ,2,3,4,6,38,11,429813.222,4580566.312,429721.296,4580365.393,2.159623,41.371737
241801,9, ,1,3,4,6,37,11,429800.638,4580573.323,429708.712,4580372.404,2.159472,41.371799
241801,10, ,2,3,4,6,38,11,429818.284,4580571.327,429726.358,4580370.408,2.159683,41.371783
241801,11, ,1,3,4,6,37,11,429807.862,4580580.161,429715.936,4580379.242,2.159558,41.371861
241801,12, ,2,3,4,6,38,11,429823.398,4580575.84,429731.471,4580374.921,2.159744,41.371824
241801,13, ,1,3,4,6,37,11,429813.019,4580585.042,429721.093,4580384.123,2.159619,41.371906
241801,14, ,2,3,4,6,38,11,429832.299,4580584.169,429740.372,4580383.25,2.159849,41.371899
241801,15, ,1,3,4,6,37,11,429817.629,4580589.404,429725.703,4580388.485,2.159673,41.371945
241801,16, ,2,3,4,6,38,11,429832.299,4580584.169,429740.372,4580383.25,2.159849,41.371899
241801,17, ,1,3,4,6,37,11,429823.187,4580594.662,429731.26,4580393.743,2.159739,41.371993
241801,18, ,2,3,4,6,38,11,429832.299,4580584.169,429740.372,4580383.25,2.159849,41.371899
241801,19, ,1,3,4,6,37,11,429833.487,4580604.412,429741.56,4580403.493,2.159861,41.372082
241801,20, ,2,3,4,6,38,11,429844.836,4580595.904,429752.909,4580394.985,2.159998,41.372006
241801,22, ,2,3,4,6,38,11,429847.818,4580601.274,429755.891,4580400.355,2.160033,41.372055
241801,24, ,2,3,4,6,38,11,429850.088,4580608.891,429758.161,4580407.972,2.160059,41.372124
241801,26, ,2,3,4,6,38,11,429850.088,4580608.891,429758.161,4580407.972,2.160059,41.372124
