CODI_CARRER,NUMPOST,LLEPOST,TIPUSNUM,DTE,DIST_POST,SECC_CENS,SECC_EST,BARRI,ED50_COORD_X,ED50_COORD_Y,ETRS89_COORD_X,ETRS89_COORD_Y,LONGITUD,LATITUD
37984,1, ,1,5,17,1,183,22,423643.049,4586848.003,423551.181,4586647.028,2.085058,41.42775
37984,2, ,2,5,17,1,183,22,423682.928,4586828.023,423591.06,4586627.048,2.085538,41.427574
37984,3, ,1,5,17,1,183,22,423643.049,4586848.003,423551.181,4586647.028,2.085058,41.42775
37984,4, ,2,5,17,1,183,22,423682.928,4586828.023,423591.06,4586627.048,2.085538,41.427574
37984,5, ,1,5,17,1,183,22,423618.266,4586850.579,423526.398,4586649.604,2.084761,41.427771
37984,6, ,2,5,17,1,183,22,423665.679,4586836.616,423573.811,4586635.641,2.08533,41.427649
37984,8, ,2,5,17,1,183,22,423665.679,4586836.616,423573.811,4586635.641,2.08533,41.427649
37984,10, ,2,5,17,1,183,22,423636.286,4586858.82,423544.418,4586657.845,2.084976,41.427847
