NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;432372.516;4588911.276;1
2;432387.372;4588904.054;2
3;432372.516;4588911.276;3
4;432387.372;4588904.054;4
5;432372.516;4588911.276;5
6;432387.372;4588904.054;6
7;432372.516;4588911.276;7
8;432387.372;4588904.054;8
9;432372.516;4588911.276;9
10;432394.036;4588921.197;10
11;432372.516;4588911.276;11
12;432394.036;4588921.197;12
13;432373.551;4588929.075;13
13B;432378.939;4588926.990;13B
14U;432397.232;4588928.933;14U
15;432382.858;4588938.132;15
15B;432378.939;4588926.990;15B
16;432405.086;4588949.642;16
16S;432398.613;4588933.870;16S
17;432382.858;4588938.132;17
17B;432378.939;4588926.990;17B
18;432405.086;4588949.642;18
19;432382.858;4588938.132;19
19B;432378.939;4588926.990;19B
20;432405.086;4588949.642;20
21;432390.435;4588953.950;21
22;432405.086;4588949.642;22
23;432395.675;4588962.105;23
24;432405.086;4588949.642;24
25;432399.522;4588971.954;25
26;432405.086;4588949.642;26
27;432406.060;4588981.484;27
28;432405.086;4588949.642;28
28X;432416.151;4588977.454;28X
