CODI_CARRER,NUMPOST,LLEPOST,TIPUSNUM,DTE,DIST_POST,SECC_CENS,SECC_EST,BARRI,ED50_COORD_X,ED50_COORD_Y,ETRS89_COORD_X,ETRS89_COORD_Y,LONGITUD,LATITUD
93704,1, ,1,1,3,45,33,4,431598.598,4582057.245,431506.656,4581856.312,2.180802,41.385319
93704,2, ,2,1,3,45,33,4,431607.585,4582059.788,431515.642,4581858.855,2.180909,41.385343
93704,3, ,1,1,3,45,33,4,431598.598,4582057.245,431506.656,4581856.312,2.180802,41.385319
93704,4, ,2,1,3,45,33,4,431607.585,4582059.788,431515.642,4581858.855,2.180909,41.385343
93704,5, ,1,1,3,45,33,4,431610.13,4582070.245,431518.187,4581869.312,2.180938,41.385437
93704,6, ,2,1,3,45,33,4,431607.585,4582059.788,431515.642,4581858.855,2.180909,41.385343
93704,7, ,1,1,3,45,33,4,431613.878,4582073.904,431521.935,4581872.971,2.180983,41.385471
93704,9, ,1,1,3,45,33,4,431616.347,4582076.31,431524.404,4581875.377,2.181012,41.385492
93704,11, ,1,1,3,45,33,4,431620.618,4582080.296,431528.675,4581879.363,2.181062,41.385529
93704,13, ,1,1,3,45,33,4,431620.618,4582080.296,431528.675,4581879.363,2.181062,41.385529
93704,15, ,1,1,3,45,33,4,431628.296,4582087.384,431536.353,4581886.451,2.181153,41.385593
93704,17, ,1,1,3,45,33,4,431635.414,4582092.9,431543.471,4581891.967,2.181238,41.385643
93704,19, ,1,1,3,45,33,4,431640.21,4582098.264,431548.267,4581897.331,2.181295,41.385692
93704,21, ,1,1,3,45,33,4,431645.338,4582102.924,431553.395,4581901.991,2.181355,41.385735
93704,23, ,1,1,3,45,33,4,431650.16,4582107.568,431558.217,4581906.634,2.181413,41.385777
