CODI_CARRER,NUMPOST,LLEPOST,TIPUSNUM,DTE,DIST_POST,SECC_CENS,SECC_EST,BARRI,ED50_COORD_X,ED50_COORD_Y,ETRS89_COORD_X,ETRS89_COORD_Y,LONGITUD,LATITUD
54600,1, ,1,5,21,74,30,26,428638.795,4583508.017,428546.88,4583307.071,2.145235,41.398128
54600,2, ,2,5,21,74,29,26,428624.182,4583513.56,428532.267,4583312.614,2.145059,41.398177
54600,3, ,1,5,21,74,30,26,428629.723,4583499.208,428537.808,4583298.262,2.145127,41.398048
54600,4, ,2,5,21,74,29,26,428624.182,4583513.56,428532.267,4583312.614,2.145059,41.398177
54600,5, ,1,5,21,74,30,26,428614.246,4583484.96,428522.331,4583284.015,2.144944,41.397918
54600,6, ,2,5,21,74,29,26,428624.182,4583513.56,428532.267,4583312.614,2.145059,41.398177
54600,7, ,1,5,21,74,30,26,428614.246,4583484.96,428522.331,4583284.015,2.144944,41.397918
54600,8, ,2,5,21,74,29,26,428605.09,4583495.052,428513.176,4583294.107,2.144833,41.398008
54600,9, ,1,5,21,63,38,26,428582.711,4583455.527,428490.797,4583254.582,2.14457,41.39765
54600,10, ,2,5,21,74,29,26,428605.09,4583495.052,428513.176,4583294.107,2.144833,41.398008
54600,11, ,1,5,21,63,38,26,428571.094,4583444.723,428479.18,4583243.778,2.144432,41.397552
54600,12, ,2,5,21,63,39,26,428564.737,4583457.868,428472.823,4583256.923,2.144355,41.39767
54600,13, ,1,5,21,63,38,26,428564.75,4583438.75,428472.836,4583237.805,2.144357,41.397498
54600,14, ,2,5,21,63,39,26,428564.737,4583457.868,428472.823,4583256.923,2.144355,41.39767
54600,15, ,1,5,21,63,38,26,428558.036,4583432.512,428466.122,4583231.567,2.144277,41.397441
54600,16,B,2,5,21,63,39,26,428529.738,4583468.492,428437.824,4583267.547,2.143935,41.397763
54600,16, ,2,5,21,63,39,26,428536.446,4583432.415,428444.532,4583231.47,2.144019,41.397438
54600,17, ,1,5,21,63,38,26,428552.734,4583427.579,428460.82,4583226.634,2.144215,41.397396
54600,18, ,2,5,21,63,39,26,428507.386,4583403.886,428415.472,4583202.941,2.143675,41.397179
54600,19, ,1,5,21,63,38,26,428539.566,4583415.32,428447.652,4583214.375,2.144059,41.397284
54600,20, ,2,5,21,63,39,26,428500.9,4583398.05,428408.987,4583197.105,2.143598,41.397126
54600,21, ,1,5,21,63,38,26,428490.226,4583368.868,428398.313,4583167.924,2.143474,41.396862
54600,22, ,2,5,21,63,39,26,428496.715,4583394.279,428404.802,4583193.334,2.143549,41.397091
54600,23, ,1,5,21,63,38,26,428490.226,4583368.868,428398.313,4583167.924,2.143474,41.396862
54600,24, ,2,5,21,63,39,26,428490.549,4583388.235,428398.636,4583187.291,2.143475,41.397036
54600,25, ,1,5,21,62,38,26,428432.832,4583315.259,428340.919,4583114.315,2.142794,41.396374
54600,26, ,2,5,21,63,39,26,428490.549,4583388.235,428398.636,4583187.291,2.143475,41.397036
54600,27, ,1,5,21,62,38,26,428421.7,4583305.032,428329.787,4583104.088,2.142662,41.396281
54600,28, ,2,5,21,63,39,26,428472.93,4583371.43,428381.017,4583170.486,2.143267,41.396883
54600,29, ,1,5,21,62,38,26,428415.86,4583299.51,428323.947,4583098.566,2.142593,41.39623
54600,30, ,2,5,21,63,39,26,428472.93,4583371.43,428381.017,4583170.486,2.143267,41.396883
54600,31, ,1,5,21,62,38,26,428404.46,4583288.557,428312.547,4583087.613,2.142458,41.396131
54600,32, ,2,5,21,63,39,26,428472.93,4583371.43,428381.017,4583170.486,2.143267,41.396883
54600,33, ,1,5,21,62,38,26,428399.042,4583283.572,428307.129,4583082.629,2.142393,41.396085
54600,34, ,2,5,21,63,39,26,428472.93,4583371.43,428381.017,4583170.486,2.143267,41.396883
54600,35, ,1,5,21,62,38,26,428390.151,4583275.083,428298.238,4583074.14,2.142288,41.396008
54600,36, ,2,5,21,63,39,26,428472.93,4583371.43,428381.017,4583170.486,2.143267,41.396883
54600,37, ,1,5,21,62,38,26,428390.151,4583275.083,428298.238,4583074.14,2.142288,41.396008
54600,38, ,2,5,21,63,39,26,428472.93,4583371.43,428381.017,4583170.486,2.143267,41.396883
54600,40, ,2,5,21,63,39,26,428456.401,4583356.14,428364.488,4583155.196,2.143071,41.396744
54600,42, ,2,5,21,63,39,26,428448.773,4583348.826,428356.86,4583147.882,2.14298,41.396678
54600,44, ,2,5,21,62,40,26,428427.456,4583329.152,428335.543,4583128.208,2.142728,41.396498
54600,46, ,2,5,21,62,40,26,428418.89,4583321.107,428326.977,4583120.163,2.142626,41.396425
54600,48, ,2,5,21,62,40,26,428406.68,4583309.744,428314.767,4583108.8,2.142482,41.396322
54600,50, ,2,5,21,62,40,26,428397.934,4583301.357,428306.021,4583100.413,2.142378,41.396245
54600,52, ,2,5,21,62,40,26,428388.046,4583292.303,428296.134,4583091.359,2.142261,41.396163
54600,54, ,2,5,21,62,40,26,428380.526,4583285.22,428288.614,4583084.277,2.142172,41.396099
