CODI_CARRER,NUMPOST,LLEPOST,TIPUSNUM,DTE,DIST_POST,SECC_CENS,SECC_EST,BARRI,ED50_COORD_X,ED50_COORD_Y,ETRS89_COORD_X,ETRS89_COORD_Y,LONGITUD,LATITUD
45304,1, ,1,3,28,79,200,17,426916.044,4580944.164,426824.144,4580743.243,2.124938,41.374882
45304,2, ,2,3,28,79,200,17,426921.132,4580950.788,426829.232,4580749.867,2.124998,41.374942
45304,3,B,1,3,28,79,200,17,426907.695,4580956.748,426815.796,4580755.827,2.124837,41.374995
45304,3, ,1,3,28,79,200,17,426910.975,4580951.805,426819.075,4580750.884,2.124877,41.37495
45304,4, ,2,3,28,79,200,17,426914.429,4580960.908,426822.529,4580759.986,2.124917,41.375033
45304,5, ,1,3,28,79,200,17,426904.2,4580962.014,426812.301,4580761.092,2.124794,41.375042
45304,6, ,2,3,28,79,200,17,426910.96,4580966.144,426819.06,4580765.222,2.124875,41.375079
45304,7, ,1,3,28,79,200,17,426900.931,4580966.94,426809.032,4580766.018,2.124755,41.375086
45304,8,B,2,3,28,79,200,17,426904.365,4580976.098,426812.466,4580775.176,2.124795,41.375168
45304,8, ,2,3,28,79,200,17,426907.794,4580970.926,426815.895,4580770.004,2.124836,41.375122
45304,9, ,1,3,28,79,200,17,426896,4580974.37,426804.101,4580773.448,2.124695,41.375152
45304,10, ,2,3,28,79,200,17,426900.593,4580981.793,426808.694,4580780.871,2.124749,41.375219
45304,11, ,1,3,28,79,200,17,426896,4580974.37,426804.101,4580773.448,2.124695,41.375152
45304,12, ,2,3,28,79,200,17,426896.603,4580987.818,426804.704,4580786.896,2.1247,41.375273
45304,13, ,1,3,28,79,200,17,426891.084,4580982.158,426799.185,4580781.236,2.124635,41.375222
45304,14, ,2,3,28,79,200,17,426893.089,4580993.122,426801.19,4580792.2,2.124658,41.375321
45304,16, ,2,3,28,79,200,17,426887.247,4580995.794,426795.348,4580794.872,2.124588,41.375344
