NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;432153.555;4587599.382;1
2;432154.355;4587603.127;2
3;432155.333;4587606.923;3
4;432156.281;4587610.755;4
5;432157.245;4587614.262;5
6;432158.011;4587617.645;6
7;432158.909;4587622.160;7
8;432159.778;4587625.706;8
9;432160.688;4587629.313;9
10;432161.712;4587633.127;10
13;432184.929;4587634.604;13
14;432182.702;4587626.135;14
15;432182.702;4587626.135;15
16;432182.702;4587626.135;16
17;432180.167;4587615.868;17
18;432179.181;4587611.850;18
19;432178.163;4587607.732;19
20;432177.183;4587603.734;20
21;432176.235;4587599.895;21
22;432175.235;4587595.830;22
