NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;426459.559;4583727.607;1
2;426455.224;4583709.852;2
3;426459.559;4583727.607;3
4;426472.909;4583722.847;4
5;426468.109;4583734.424;5
6;426472.909;4583722.847;6
7;426468.109;4583734.424;7
8;426472.909;4583722.847;8
9;426468.109;4583734.424;9
10;426489.798;4583735.142;10
11;426468.109;4583734.424;11
13U;426479.356;4583742.638;13U
14;426551.130;4583780.187;14
15X;426526.978;4583777.580;15X
16;426551.130;4583780.187;16
17;426534.702;4583782.997;17
18;426551.130;4583780.187;18
19;426546.580;4583791.788;19
20;426551.130;4583780.187;20
21;426554.410;4583797.523;21
22;426577.615;4583800.081;22
23;426560.296;4583801.787;23
24;426577.615;4583800.081;24
25;426569.362;4583808.505;25
26;426645.563;4583850.174;26
27;426569.362;4583808.505;27
28;426645.563;4583850.174;28
29;426582.836;4583818.474;29
30;426645.563;4583850.174;30
31;426606.332;4583836.167;31
32;426645.563;4583850.174;32
33;426606.332;4583836.167;33
34;426645.563;4583850.174;34
35;426619.398;4583845.632;35
36;426645.563;4583850.174;36
37;426625.400;4583850.018;37
38;426645.563;4583850.174;38
39;426631.077;4583854.275;39
40;426645.563;4583850.174;40
41;426637.020;4583858.660;41
42;426717.719;4583903.648;42
43;426643.808;4583863.540;43
44;426717.719;4583903.648;44
45;426649.442;4583867.651;45
46;426717.719;4583903.648;46
47;426668.755;4583881.983;47
48;426717.719;4583903.648;48
49;426668.755;4583881.983;49
50;426717.719;4583903.648;50
51;426699.840;4583905.008;51
52;426717.719;4583903.648;52
53;426699.840;4583905.008;53
54;426758.829;4583933.902;54
54B;426769.596;4583941.466;54B
54U;426763.536;4583940.154;54U
55;426699.840;4583905.008;55
56;426789.439;4583956.155;56
57;426720.433;4583920.592;57
57I;426695.389;4583954.325;57I
58;426789.439;4583956.155;58
59;426720.433;4583920.592;59
60;426827.362;4583984.575;60
61;426720.433;4583920.592;61
62;426839.346;4583993.625;62
63;426720.433;4583920.592;63
64;426839.346;4583993.625;64
65;426720.433;4583920.592;65
66;426856.210;4584006.164;66
67;426734.828;4583931.122;67
67B;426734.828;4583931.122;67B
67C;426754.667;4583945.909;67C
68;426868.591;4584015.161;68
69;426782.827;4583967.144;69
70;426868.591;4584015.161;70
71;426782.827;4583967.144;71
72;426908.019;4584044.102;72
73;426815.542;4583990.825;73
74;426908.019;4584044.102;74
75;426815.542;4583990.825;75
76;426931.999;4584061.838;76
77;426836.519;4584005.725;77
77B;426844.280;4584011.451;77B
78;426931.999;4584061.838;78
79;426860.390;4584023.472;79
80;426931.999;4584061.838;80
81;426860.390;4584023.472;81
82;426961.092;4584083.227;82
83;426860.390;4584023.472;83
84;426961.092;4584083.227;84
85;426901.925;4584054.424;85
85B;426891.546;4584046.637;85B
86;426961.092;4584083.227;86
87;426915.819;4584064.670;87
88;427002.615;4584113.422;88
89;426923.994;4584070.702;89
90;427002.615;4584113.422;90
91;426933.695;4584077.790;91
92;427002.615;4584113.422;92
93;426944.581;4584085.384;93
94;427028.367;4584131.835;94
95;426955.331;4584093.276;95
96;427028.367;4584131.835;96
97;426964.016;4584100.118;97
98;427028.367;4584131.835;98
99;426991.989;4584120.708;99
100;427028.367;4584131.835;100
101;426991.989;4584120.708;101
103;427020.658;4584141.924;103
