NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;429101.325;4583932.010;1
2;429093.325;4583941.200;2
3;429101.325;4583932.010;3
4;429082.461;4583934.780;4
5;429083.245;4583921.344;5
6;429071.449;4583928.284;6
7;429072.177;4583914.794;7
8;429059.975;4583921.526;8
9;429060.669;4583907.884;9
10;429045.478;4583912.954;10
11;429050.424;4583902.176;11
11I;429066.268;4583876.222;11I
12;429025.450;4583901.114;12
13;429040.086;4583895.361;13
13I;429056.272;4583872.286;13I
14;429025.450;4583901.114;14
15;429032.368;4583891.149;15
16;429025.450;4583901.114;16
17;429023.877;4583886.113;17
18;429006.908;4583890.205;18
19;428992.636;4583867.815;19
20;429006.908;4583890.205;20
21;428992.636;4583867.815;21
22;429006.908;4583890.205;22
23;428983.976;4583862.772;23
24;429006.908;4583890.205;24
25;428972.385;4583856.056;25
26;428979.182;4583873.560;26
26B;428990.026;4583880.221;26B
28;428967.990;4583867.086;28
30;428967.990;4583867.086;30
