CODI_CARRER,NUMPOST,LLEPOST,TIPUSNUM,DTE,DIST_POST,SECC_CENS,SECC_EST,BARRI,ED50_COORD_X,ED50_COORD_Y,ETRS89_COORD_X,ETRS89_COORD_Y,LONGITUD,LATITUD
79102,1, ,1,7,41,36,43,35,431399.826,4585535.182,431307.886,4585334.217,2.17803,41.416627
79102,2,B,2,7,41,35,44,35,431412.704,4585525.234,431320.764,4585324.269,2.178185,41.416538
79102,2, ,2,7,41,35,44,35,431415.228,4585530.802,431323.288,4585329.837,2.178215,41.416588
79102,3, ,1,7,41,36,43,35,431399.826,4585535.182,431307.886,4585334.217,2.17803,41.416627
79102,4, ,2,7,41,35,44,35,431418.984,4585538.893,431327.044,4585337.928,2.178259,41.416662
79102,5, ,1,7,41,36,43,35,431404.621,4585545.47,431312.681,4585344.505,2.178086,41.41672
79102,6, ,2,7,41,35,44,35,431418.984,4585538.893,431327.044,4585337.928,2.178259,41.416662
79102,7, ,1,7,41,36,43,35,431404.621,4585545.47,431312.681,4585344.505,2.178086,41.41672
79102,8, ,2,7,41,35,44,35,431422.974,4585547.846,431331.034,4585346.881,2.178305,41.416743
79102,9, ,1,7,41,36,43,35,431409.755,4585556.507,431317.815,4585355.542,2.178146,41.41682
79102,10, ,2,7,41,35,44,35,431425.994,4585554.29,431334.054,4585353.325,2.178341,41.416801
79102,11, ,1,7,41,36,43,35,431420.792,4585587.258,431328.852,4585386.292,2.178275,41.417097
79102,12, ,2,7,41,35,45,35,431441.288,4585586.862,431349.348,4585385.896,2.17852,41.417096
79102,13, ,1,7,41,36,43,35,431427.719,4585595.283,431335.779,4585394.317,2.178357,41.41717
79102,14, ,2,7,41,35,45,35,431444.312,4585593.171,431352.372,4585392.205,2.178556,41.417153
79102,15, ,1,7,41,36,43,35,431432.016,4585604.255,431340.076,4585403.289,2.178407,41.417251
79102,16, ,2,7,41,35,45,35,431447.648,4585599.978,431355.708,4585399.012,2.178595,41.417214
79102,17, ,1,7,41,36,43,35,431434.362,4585609.059,431342.422,4585408.093,2.178435,41.417295
79102,18, ,2,7,41,35,45,35,431453.362,4585612.034,431361.422,4585411.068,2.178662,41.417323
79102,19, ,1,7,41,36,43,35,431437.045,4585615.047,431345.105,4585414.081,2.178466,41.417349
79102,19,B,1,7,41,36,43,35,431441.39,4585623.802,431349.45,4585422.836,2.178517,41.417428
79102,20, ,2,7,41,35,45,35,431453.362,4585612.034,431361.422,4585411.068,2.178662,41.417323
79102,21, ,1,7,41,34,42,35,431457.52,4585658.13,431365.58,4585457.164,2.178706,41.417739
79102,22, ,2,7,41,35,45,35,431457.284,4585619.951,431365.344,4585418.985,2.178708,41.417395
79102,23, ,1,7,41,34,42,35,431457.52,4585658.13,431365.58,4585457.164,2.178706,41.417739
79102,24, ,2,7,41,34,45,35,431472.115,4585651.92,431380.175,4585450.954,2.178882,41.417684
79102,25, ,1,7,41,34,42,35,431462.11,4585668.072,431370.17,4585467.106,2.17876,41.417829
79102,26, ,2,7,41,34,45,35,431475.594,4585659.371,431383.654,4585458.405,2.178922,41.417752
79102,27, ,1,7,41,34,42,35,431470.18,4585685.446,431378.24,4585484.479,2.178855,41.417986
79102,28, ,2,7,41,34,45,35,431478.6,4585665.778,431386.66,4585464.812,2.178958,41.41781
79102,29, ,1,7,41,34,42,35,431473.016,4585691.486,431381.076,4585490.519,2.178888,41.418041
79102,30, ,2,7,41,34,45,35,431482.529,4585674.257,431390.589,4585473.291,2.179004,41.417886
79102,31, ,1,7,41,34,42,35,431475.559,4585696.416,431383.619,4585495.449,2.178918,41.418085
