CODI_CARRER,NUMPOST,LLEPOST,TIPUSNUM,DTE,DIST_POST,SECC_CENS,SECC_EST,BARRI,ED50_COORD_X,ED50_COORD_Y,ETRS89_COORD_X,ETRS89_COORD_Y,LONGITUD,LATITUD
254701,1, ,1,1,1,19,112,1,430910.002,4581647.764,430818.066,4581446.835,2.172614,41.381572
254701,2, ,2,1,1,19,112,1,430904.646,4581653.461,430812.71,4581452.532,2.172549,41.381623
254701,3, ,1,1,1,19,112,1,430898.518,4581641.024,430806.582,4581440.095,2.172477,41.381511
254701,4, ,2,1,1,19,112,1,430894.982,4581647.704,430803.046,4581446.775,2.172434,41.38157
254701,5, ,1,1,1,19,112,1,430893.4,4581638.09,430801.464,4581437.161,2.172416,41.381484
254701,6, ,2,1,1,19,112,1,430884.893,4581641.231,430792.957,4581440.302,2.172314,41.381511
254701,7, ,1,1,1,19,112,1,430887.032,4581634.32,430795.096,4581433.391,2.17234,41.381449
254701,8, ,2,1,1,19,112,1,430884.893,4581641.231,430792.957,4581440.302,2.172314,41.381511
254701,9, ,1,1,1,19,112,1,430881.862,4581631.148,430789.926,4581430.219,2.172279,41.38142
254701,10, ,2,1,1,19,112,1,430878.608,4581637.879,430786.672,4581436.95,2.172239,41.381481
254701,12, ,2,1,1,19,112,1,430875.363,4581635.945,430783.427,4581435.016,2.172201,41.381463
