NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1X;429394.567;4585889.868;1X
2;429399.212;4585902.562;2
3X;429394.567;4585889.868;3X
4;429399.212;4585902.562;4
5X;429394.567;4585889.868;5X
6;429399.212;4585902.562;6
7X;429394.567;4585889.868;7X
8;429399.212;4585902.562;8
9X;429394.567;4585889.868;9X
10;429399.212;4585902.562;10
11X;429394.567;4585889.868;11X
12;429372.314;4585883.310;12
13X;429394.567;4585889.868;13X
14;429372.314;4585883.310;14
15X;429394.567;4585889.868;15X
16;429372.314;4585883.310;16
17X;429394.567;4585889.868;17X
18;429372.314;4585883.310;18
19X;429394.567;4585889.868;19X
20;429372.314;4585883.310;20
21X;429334.295;4585845.189;21X
22;429345.933;4585864.213;22
24;429340.123;4585860.024;24
26;429336.656;4585857.523;26
28;429332.742;4585854.701;28
30;429328.247;4585851.459;30
32;429323.904;4585848.327;32
34;429317.752;4585843.889;34
36;429313.108;4585840.541;36
38;429307.518;4585836.388;38
