NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;430635.289;4581410.242;1
2;430675.212;4581358.787;2
3;430635.289;4581410.242;3
4;430672.342;4581363.774;4
5;430604.499;4581440.239;5
5S;430583.105;4581385.408;5S
5X;430598.522;4581441.124;5X
6;430670.548;4581366.792;6
6B;430667.254;4581371.963;6B
7X;430595.829;4581457.753;7X
8;430606.472;4581462.760;8
8S;430629.410;4581437.275;8S
9X;430580.815;4581461.423;9X
10;430606.472;4581462.760;10
11;430560.684;4581457.162;11
11X;430584.160;4581484.126;11X
12;430599.058;4581473.658;12
13X;430584.160;4581484.126;13X
14;430588.194;4581489.164;14
16;430588.194;4581489.164;16
