CODI_CARRER,NUMPOST,LLEPOST,TIPUSNUM,DTE,DIST_POST,SECC_CENS,SECC_EST,BARRI,ED50_COORD_X,ED50_COORD_Y,ETRS89_COORD_X,ETRS89_COORD_Y,LONGITUD,LATITUD
125607,1, ,1,9,33,3,151,57,432411.97,4589326.436,432320.022,4589125.435,2.189715,41.450859
125607,2, ,2,9,33,4,149,57,432414.554,4589304.276,432322.606,4589103.276,2.189749,41.450659
125607,3, ,1,9,33,3,151,57,432411.97,4589326.436,432320.022,4589125.435,2.189715,41.450859
125607,4, ,2,9,33,3,150,57,432427.477,4589343.658,432335.529,4589142.657,2.189899,41.451015
125607,5, ,1,9,33,3,151,57,432415.006,4589336.266,432323.058,4589135.265,2.189751,41.450948
125607,6, ,2,9,33,3,150,57,432427.477,4589343.658,432335.529,4589142.657,2.189899,41.451015
125607,7, ,1,9,33,3,151,57,432418.25,4589345.571,432326.302,4589144.57,2.189788,41.451032
125607,8, ,2,9,33,3,150,57,432427.477,4589343.658,432335.529,4589142.657,2.189899,41.451015
125607,9, ,1,9,33,3,151,57,432420.016,4589351.826,432328.068,4589150.825,2.189809,41.451088
125607,10, ,2,9,33,3,150,57,432430.986,4589354.734,432339.038,4589153.733,2.18994,41.451115
125607,11, ,1,9,33,3,151,57,432420.016,4589351.826,432328.068,4589150.825,2.189809,41.451088
125607,12, ,2,9,33,3,150,57,432432.777,4589360.308,432340.829,4589159.307,2.189961,41.451166
125607,13, ,1,9,33,3,151,57,432423.466,4589362.578,432331.518,4589161.577,2.189849,41.451185
125607,14, ,2,9,33,3,150,57,432435.014,4589366.492,432343.066,4589165.491,2.189987,41.451221
125607,15, ,1,9,33,3,151,57,432423.466,4589362.578,432331.518,4589161.577,2.189849,41.451185
125607,16, ,2,9,33,3,150,57,432437.053,4589373.081,432345.105,4589172.08,2.19001,41.451281
125607,17, ,1,9,33,3,151,57,432427.872,4589376.532,432335.924,4589175.531,2.1899,41.451311
125607,18, ,2,9,33,3,150,57,432439.26,4589379.854,432347.312,4589178.853,2.190036,41.451342
125607,19, ,1,9,33,3,151,57,432427.872,4589376.532,432335.924,4589175.531,2.1899,41.451311
125607,20, ,2,9,33,3,150,57,432441.023,4589385.05,432349.075,4589184.049,2.190057,41.451389
125607,21, ,1,9,33,3,151,57,432427.872,4589376.532,432335.924,4589175.531,2.1899,41.451311
125607,22, ,2,9,33,3,150,57,432443.875,4589394.042,432351.927,4589193.041,2.19009,41.45147
125607,23, ,1,9,33,3,151,57,432434.784,4589398.173,432342.836,4589197.172,2.18998,41.451507
125607,24, ,2,9,33,3,150,57,432443.875,4589394.042,432351.927,4589193.041,2.19009,41.45147
125607,25, ,1,9,33,3,151,57,432434.784,4589398.173,432342.836,4589197.172,2.18998,41.451507
125607,26, ,2,9,33,3,150,57,432447.614,4589405.708,432355.666,4589204.707,2.190133,41.451576
125607,27, ,1,9,33,3,151,57,432434.784,4589398.173,432342.836,4589197.172,2.18998,41.451507
125607,28, ,2,9,33,3,150,57,432455.391,4589429.452,432363.443,4589228.45,2.190224,41.45179
125607,29, ,1,9,33,3,151,57,432442.726,4589422.524,432350.778,4589221.523,2.190073,41.451727
125607,30, ,2,9,33,3,150,57,432455.391,4589429.452,432363.443,4589228.45,2.190224,41.45179
125607,31, ,1,9,33,3,151,57,432444.669,4589428.744,432352.721,4589227.742,2.190095,41.451783
125607,32, ,2,9,33,3,150,57,432455.391,4589429.452,432363.443,4589228.45,2.190224,41.45179
125607,33, ,1,9,33,3,151,57,432446.734,4589435.68,432354.786,4589234.678,2.190119,41.451846
125607,34, ,2,9,33,3,150,57,432457.486,4589436.564,432365.538,4589235.562,2.190248,41.451854
125607,35, ,1,9,33,3,151,57,432449.888,4589443.66,432357.94,4589242.658,2.190156,41.451918
125607,36, ,2,9,33,3,150,57,432457.486,4589436.564,432365.538,4589235.562,2.190248,41.451854
125607,37, ,1,9,33,3,151,57,432451.609,4589449.988,432359.661,4589248.986,2.190176,41.451975
125607,38, ,2,9,33,3,150,57,432460.864,4589446.768,432368.916,4589245.766,2.190287,41.451947
125607,38,I,2,9,33,3,150,57,432484.929,4589436.271,432392.981,4589235.269,2.190577,41.451854
125607,39, ,1,9,33,3,151,57,432454.044,4589457.142,432362.096,4589256.14,2.190204,41.452039
125607,40, ,2,9,33,3,150,57,432460.864,4589446.768,432368.916,4589245.766,2.190287,41.451947
125607,41, ,1,9,33,3,151,57,432456.301,4589464.612,432364.353,4589263.61,2.190231,41.452107
125607,42, ,2,9,33,3,150,57,432464.132,4589456.678,432372.184,4589255.676,2.190325,41.452036
125607,43, ,1,9,33,3,151,57,432458.582,4589471.14,432366.634,4589270.138,2.190257,41.452166
125607,44, ,2,9,33,3,150,57,432466.92,4589464.998,432374.972,4589263.996,2.190358,41.452111
125607,45, ,1,9,33,3,151,57,432462.562,4589483.837,432370.614,4589282.835,2.190303,41.452281
125607,46, ,2,9,33,3,150,57,432468.648,4589470.458,432376.7,4589269.456,2.190378,41.452161
125607,47, ,1,9,33,3,151,57,432462.562,4589483.837,432370.614,4589282.835,2.190303,41.452281
125607,48, ,2,9,33,3,150,57,432471.924,4589481.247,432379.976,4589280.245,2.190416,41.452258
125607,49, ,1,9,33,3,151,57,432466.454,4589495.51,432374.506,4589294.508,2.190349,41.452386
125607,50, ,2,9,33,3,150,57,432471.924,4589481.247,432379.976,4589280.245,2.190416,41.452258
125607,51, ,1,9,33,3,151,57,432468.216,4589500.992,432376.268,4589299.99,2.190369,41.452436
125607,52, ,2,9,33,3,150,57,432471.924,4589481.247,432379.976,4589280.245,2.190416,41.452258
125607,53,B,1,9,33,3,151,57,432471.442,4589510.956,432379.494,4589309.954,2.190407,41.452526
125607,53, ,1,9,33,3,151,57,432469.694,4589505.462,432377.746,4589304.46,2.190386,41.452476
125607,54, ,2,9,33,3,150,57,432478.067,4589499.657,432386.119,4589298.655,2.190487,41.452424
125607,55, ,1,9,33,3,151,57,432474.07,4589518.836,432382.122,4589317.834,2.190437,41.452597
125607,56, ,2,9,33,3,150,57,432480.088,4589505.921,432388.14,4589304.919,2.190511,41.452481
125607,57, ,1,9,33,3,151,57,432477.312,4589528.848,432385.364,4589327.846,2.190475,41.452687
125607,58, ,2,9,33,3,150,57,432482.118,4589511.66,432390.17,4589310.658,2.190534,41.452533
125607,59, ,1,9,33,3,151,57,432478.698,4589533.248,432386.75,4589332.246,2.190491,41.452727
125607,60, ,2,9,33,3,150,57,432483.98,4589517.172,432392.032,4589316.17,2.190556,41.452583
125607,61, ,1,9,33,3,151,57,432480.746,4589539.13,432388.798,4589338.127,2.190515,41.45278
125607,62, ,2,9,33,3,150,57,432485.812,4589523.177,432393.864,4589322.175,2.190577,41.452637
125607,63,B,1,9,33,3,151,57,432485.176,4589552.42,432393.228,4589351.417,2.190566,41.4529
125607,63, ,1,9,33,3,151,57,432482.86,4589545.582,432390.912,4589344.579,2.19054,41.452838
125607,64, ,2,9,33,3,150,57,432488.159,4589530.345,432396.211,4589329.343,2.190605,41.452702
125607,65,I,1,9,33,1,152,57,432484.676,4589590.28,432392.728,4589389.277,2.190556,41.453241
125607,65, ,1,9,33,1,152,57,432488.716,4589568.22,432396.768,4589367.217,2.190607,41.453043
125607,66, ,2,9,33,3,150,57,432491.782,4589541.716,432399.834,4589340.713,2.190647,41.452804
125607,67, ,1,9,33,1,152,57,432491.671,4589574.232,432399.723,4589373.229,2.190642,41.453097
125607,68, ,2,9,33,3,150,57,432491.782,4589541.716,432399.834,4589340.713,2.190647,41.452804
125607,69, ,1,9,33,1,152,57,432491.671,4589574.232,432399.723,4589373.229,2.190642,41.453097
125607,70, ,2,9,33,1,152,57,432505.658,4589575.904,432413.709,4589374.901,2.190809,41.453113
125607,71, ,1,9,33,1,152,57,432509.877,4589603.517,432417.928,4589402.514,2.190856,41.453363
125607,71,I,1,9,33,1,152,57,432496.581,4589598.116,432404.633,4589397.113,2.190698,41.453313
125607,72, ,2,9,33,1,152,57,432509.966,4589582.856,432418.017,4589381.853,2.19086,41.453176
125607,73, ,1,9,33,1,152,57,432509.877,4589603.517,432417.928,4589402.514,2.190856,41.453363
125607,74, ,2,9,33,1,152,57,432509.966,4589582.856,432418.017,4589381.853,2.19086,41.453176
125607,75, ,1,9,33,1,152,57,432509.877,4589603.517,432417.928,4589402.514,2.190856,41.453363
125607,76, ,2,9,33,1,152,57,432516.952,4589595.066,432425.003,4589394.063,2.190942,41.453287
125607,78, ,2,9,33,1,152,57,432520.476,4589599.641,432428.527,4589398.638,2.190984,41.453328
125607,80, ,2,9,33,1,152,57,432527.424,4589607.974,432435.475,4589406.971,2.191066,41.453404
