NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;429588.022;4585278.198;1
2;429583.126;4585292.168;2
3;429588.022;4585278.198;3
4;429471.721;4585216.864;4
5;429588.022;4585278.198;5
6;429471.721;4585216.864;6
7;429475.963;4585190.247;7
8;429471.721;4585216.864;8
9;429475.963;4585190.247;9
10;429471.721;4585216.864;10
11;429475.963;4585190.247;11
12;429471.721;4585216.864;12
13;429475.963;4585190.247;13
13U;429453.595;4585176.706;13U
14;429471.721;4585216.864;14
15;429445.787;4585173.629;15
16;429471.721;4585216.864;16
16U;429482.913;4585217.990;16U
17;429445.787;4585173.629;17
18;429471.721;4585216.864;18
18U;429455.164;4585194.751;18U
19;429386.947;4585160.368;19
20;429431.463;4585191.989;20
21;429385.164;4585147.833;21
22;429402.831;4585214.009;22
23;429385.164;4585147.833;23
23A;429286.414;4585129.415;23A
23B;429223.715;4585211.704;23B
24;429404.337;4585232.979;24
25;429398.571;4585253.729;25
26;429493.016;4585306.117;26
27;429440.492;4585272.559;27
27I;429430.711;4585293.652;27I
28;429493.016;4585306.117;28
29;429455.557;4585284.617;29
30;429493.016;4585306.117;30
31;429509.578;4585402.514;31
32;429493.016;4585306.117;32
33;429509.578;4585402.514;33
34;429493.016;4585306.117;34
35;429624.010;4585445.363;35
36;429493.016;4585306.117;36
37;429624.010;4585445.363;37
38;429523.779;4585396.560;38
39;429624.010;4585445.363;39
40;429523.779;4585396.560;40
42;429546.723;4585438.157;42
44;429546.723;4585438.157;44
46;429559.345;4585443.419;46
48;429559.345;4585443.419;48
50;429589.902;4585414.948;50
52;429589.902;4585414.948;52
54;429607.894;4585407.316;54
56;429607.894;4585407.316;56
58;429644.977;4585382.742;58
58B;429681.958;4585343.639;58B
60;429739.926;4585315.387;60
62;429734.371;4585367.587;62
64;429726.468;4585375.405;64
66;429724.411;4585377.485;66
68;429713.319;4585381.148;68
70;429708.321;4585385.709;70
72;429690.221;4585398.110;72
74;429685.223;4585404.455;74
76;429681.451;4585409.244;76
78;429678.215;4585413.351;78
80;429674.717;4585417.790;80
82;429669.439;4585424.497;82
84;429666.915;4585427.693;84
86;429662.455;4585433.356;86
88;429657.131;4585438.279;88
90;429652.327;4585444.369;90
92;429648.753;4585451.066;92
92B;429644.247;4585457.024;92B
94;429636.071;4585464.980;94
96;429636.071;4585464.980;96
98;429628.321;4585476.684;98
100;429623.999;4585482.170;100
102;429620.059;4585487.170;102
104;429613.485;4585495.514;104
106;429613.485;4585495.514;106
108;429589.750;4585551.879;108
108I;429642.019;4585547.897;108I
110;429588.558;4585564.386;110
