NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;432089.860;4585070.898;1
1B;432106.543;4585087.172;1B
1I;432094.548;4585085.581;1I
2;432105.774;4585055.717;2
2I;432108.872;4585022.046;2I
3;432145.244;4585126.152;3
4;432105.774;4585055.717;4
4I;432108.872;4585022.046;4I
5;432157.825;4585138.673;5
6;432105.774;4585055.717;6
6I;432108.872;4585022.046;6I
7;432157.825;4585138.673;7
8;432105.774;4585055.717;8
8I;432108.872;4585022.046;8I
9;432157.825;4585138.673;9
10;432156.784;4585106.656;10
11;432185.617;4585166.024;11
12;432175.767;4585125.270;12
13;432185.617;4585166.024;13
14;432175.767;4585125.270;14
15;432185.617;4585166.024;15
16;432175.767;4585125.270;16
17;432185.617;4585166.024;17
18;432175.767;4585125.270;18
19;432185.617;4585166.024;19
20;432186.836;4585136.277;20
21;432185.617;4585166.024;21
22;432192.745;4585142.006;22
23;432235.791;4585215.310;23
24;432197.111;4585146.346;24
25;432235.791;4585215.310;25
26;432201.385;4585150.652;26
27;432235.791;4585215.310;27
28;432201.385;4585150.652;28
29;432257.572;4585236.687;29
30;432211.513;4585160.464;30
31;432271.593;4585250.449;31
32;432261.910;4585210.557;32
32I;432284.036;4585193.761;32I
33;432279.362;4585258.074;33
34;432261.910;4585210.557;34
34I;432284.036;4585193.761;34I
35;432284.152;4585262.775;35
36;432261.910;4585210.557;36
36I;432284.036;4585193.761;36I
37;432287.799;4585266.353;37
38;432261.910;4585210.557;38
38I;432284.036;4585193.761;38I
39;432292.192;4585270.665;39
40;432261.910;4585210.557;40
40I;432284.036;4585193.761;40I
41;432295.104;4585277.858;41
42;432287.027;4585235.089;42
43;432349.137;4585326.505;43
44;432287.027;4585235.089;44
45;432349.137;4585326.505;45
46;432299.894;4585247.945;46
47;432349.137;4585326.505;47
48;432299.894;4585247.945;48
49;432349.137;4585326.505;49
50;432299.894;4585247.945;50
51;432376.522;4585353.323;51
52;432358.436;4585305.241;52
53;432376.522;4585353.323;53
54;432358.436;4585305.241;54
55;432544.785;4585676.779;55
56;432358.436;4585305.241;56
57;432544.785;4585676.779;57
58;432368.936;4585315.589;58
59;432544.785;4585676.779;59
60;432387.119;4585333.493;60
62;432387.119;4585333.493;62
64;432387.119;4585333.493;64
