CODI_CARRER,NUMPOST,LLEPOST,TIPUSNUM,DTE,DIST_POST,SECC_CENS,SECC_EST,BARRI,ED50_COORD_X,ED50_COORD_Y,ETRS89_COORD_X,ETRS89_COORD_Y,LONGITUD,LATITUD
344633,1, ,1,5,17,1,183,22,424511.958,4586781.676,424420.082,4586580.701,2.095464,41.427235
344633,2, ,2,5,17,1,183,22,424541.67,4586794.898,424449.794,4586593.923,2.095818,41.427357
344633,3, ,1,5,17,1,183,22,424533.443,4586799.088,424441.567,4586598.113,2.095719,41.427394
344633,4, ,2,5,17,1,183,22,424541.67,4586794.898,424449.794,4586593.923,2.095818,41.427357
344633,5, ,1,5,17,1,183,22,424543.091,4586807.118,424451.215,4586606.143,2.095833,41.427467
344633,6, ,2,5,17,1,183,22,424541.67,4586794.898,424449.794,4586593.923,2.095818,41.427357
344633,7, ,1,5,17,1,183,22,424564.47,4586835.878,424472.594,4586634.903,2.096086,41.427728
344633,8, ,2,5,17,1,183,22,424575.48,4586819.844,424483.604,4586618.869,2.096219,41.427584
344633,9, ,1,5,17,1,183,22,424578.072,4586850.037,424486.196,4586649.062,2.096247,41.427857
344633,10, ,2,5,17,1,183,22,424586.587,4586828.683,424494.711,4586627.708,2.096351,41.427665
