NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;427605.389;4585542.096;1
2;427621.511;4585545.312;2
3;427619.137;4585558.555;3
4;427633.023;4585559.697;4
5;427619.137;4585558.555;5
6;427643.377;4585572.615;6
7;427627.559;4585569.031;7
8;427664.741;4585595.069;8
9;427637.017;4585580.833;9
10;427674.303;4585604.741;10
11;427652.880;4585597.524;11
12;427682.459;4585612.041;12
13;427661.501;4585606.235;13
14;427693.139;4585622.481;14
15;427666.163;4585610.947;15
16;427693.139;4585622.481;16
17;427680.994;4585624.517;17
18;427703.889;4585632.942;18
19;427680.994;4585624.517;19
20;427711.602;4585638.723;20
21;427691.118;4585633.223;21
23;427699.228;4585640.202;23
25;427711.931;4585650.323;25
27;427711.931;4585650.323;27
