CODI_CARRER,NUMPOST,LLEPOST,TIPUSNUM,DTE,DIST_POST,SECC_CENS,SECC_EST,BARRI,ED50_COORD_X,ED50_COORD_Y,ETRS89_COORD_X,ETRS89_COORD_Y,LONGITUD,LATITUD
22808,1, ,1,6,23,4,138,28,428735.317,4585021.946,428643.402,4584820.986,2.146211,41.411772
22808,2, ,2,6,23,4,138,28,428736.818,4585029.601,428644.903,4584828.641,2.146228,41.411841
22808,3, ,1,6,23,4,138,28,428735.317,4585021.946,428643.402,4584820.986,2.146211,41.411772
22808,4, ,2,6,23,4,138,28,428736.818,4585029.601,428644.903,4584828.641,2.146228,41.411841
22808,5, ,1,6,23,4,138,28,428724.078,4585022.047,428632.163,4584821.087,2.146076,41.411772
22808,6, ,2,6,23,4,138,28,428736.818,4585029.601,428644.903,4584828.641,2.146228,41.411841
22808,7, ,1,6,23,4,138,28,428715.028,4585022.159,428623.113,4584821.199,2.145968,41.411772
22808,8, ,2,6,23,4,138,28,428736.818,4585029.601,428644.903,4584828.641,2.146228,41.411841
22808,9, ,1,6,23,4,138,28,428707.355,4585022.616,428615.44,4584821.656,2.145876,41.411776
22808,10, ,2,6,23,4,138,28,428719.596,4585029.924,428627.681,4584828.964,2.146022,41.411842
22808,11, ,1,6,23,4,138,28,428702.146,4585022.686,428610.231,4584821.726,2.145814,41.411776
22808,12, ,2,6,23,4,138,28,428719.596,4585029.924,428627.681,4584828.964,2.146022,41.411842
22808,14, ,2,6,23,4,138,28,428711.197,4585030.323,428619.282,4584829.363,2.145921,41.411845
22808,16, ,2,6,23,4,138,28,428706.825,4585030.44,428614.91,4584829.48,2.145869,41.411846
22808,18, ,2,6,23,4,138,28,428702.202,4585030.836,428610.287,4584829.876,2.145813,41.411849
22808,24, ,2,6,23,6,139,28,428641.423,4585047.641,428549.509,4584846.681,2.145084,41.411995
