NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;430573.894;4587269.286;1
2;430571.882;4587296.652;2
3;430573.894;4587269.286;3
4;430564.364;4587299.396;4
5;430573.894;4587269.286;5
6;430556.535;4587302.246;6
7;430573.894;4587269.286;7
8;430549.307;4587304.875;8
9;430573.894;4587269.286;9
10;430541.576;4587307.690;10
11;430573.894;4587269.286;11
12;430534.239;4587310.369;12
13;430573.894;4587269.286;13
14;430513.888;4587322.083;14
15;430573.894;4587269.286;15
16;430507.148;4587326.195;16
17;430568.748;4587272.424;17
18;430499.987;4587330.548;18
19;430562.066;4587276.526;19
20;430493.158;4587334.706;20
21;430556.921;4587279.688;21
22;430485.961;4587339.107;22
23;430553.462;4587281.814;23
24;430479.741;4587342.892;24
24B;430468.586;4587364.356;24B
25;430548.514;4587284.852;25
26;430462.957;4587366.381;26
27;430545.024;4587286.994;27
28;430457.243;4587368.426;28
29;430538.139;4587291.212;29
30;430451.643;4587370.449;30
31;430534.607;4587293.378;31
31B;430528.120;4587297.362;31B
32;430445.825;4587372.561;32
33;430507.339;4587310.043;33
33B;430512.507;4587306.888;33B
34;430438.623;4587375.201;34
35;430502.210;4587313.180;35
36;430434.527;4587376.657;36
37;430497.211;4587316.239;37
38;430428.821;4587378.681;38
39;430490.745;4587320.191;39
41;430486.829;4587322.585;41
43;430481.611;4587325.773;43
45;430476.473;4587328.915;45
45B;430471.608;4587331.895;45B
47;430456.621;4587341.140;47
47B;430461.517;4587338.123;47B
49;430451.364;4587344.366;49
51;430446.303;4587347.469;51
53;430441.003;4587350.725;53
55;430436.201;4587353.677;55
57;430431.126;4587356.794;57
