NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;431139.685;4587794.160;1
11;430820.139;4588642.244;11
12;430820.139;4588642.244;12
2;431183.873;4587790.180;2
3;431139.685;4587794.160;3
4;431183.873;4587790.180;4
5;431139.685;4587794.160;5
6;431171.093;4587795.662;6
7;431126.811;4587799.704;7
8;431171.093;4587795.662;8
9;431120.594;4587802.368;9
10;431163.093;4587799.094;10
11;431110.521;4587806.702;11
12;431163.093;4587799.094;12
13;431110.521;4587806.702;13
14;431151.855;4587803.914;14
15;430932.246;4587999.972;15
16;431151.855;4587803.914;16
17;430932.246;4587999.972;17
18;431142.575;4587807.826;18
19;430932.246;4587999.972;19
20;431136.735;4587810.400;20
21;430932.246;4587999.972;21
22;431128.509;4587813.928;22
23;430932.246;4587999.972;23
24;431121.465;4587816.950;24
25;430932.246;4587999.972;25
26;431077.668;4587849.537;26
27;430932.246;4587999.972;27
28;431073.058;4587855.915;28
29;430932.246;4587999.972;29
30;431070.386;4587859.292;30
31;430932.246;4587999.972;31
32;431067.203;4587864.045;32
33;430932.246;4587999.972;33
34;431062.672;4587870.279;34
35;430895.935;4588083.237;35
36;431056.176;4587879.263;36
37;430895.935;4588083.237;37
38;431052.057;4587884.959;38
39;430895.935;4588083.237;39
40;431044.260;4587895.745;40
41;430883.025;4588156.147;41
42;431036.537;4587906.425;42
43;430883.025;4588156.147;43
44;431021.314;4587926.615;44
45;430883.025;4588156.147;45
46;431015.908;4587934.073;46
47;430838.442;4588235.911;47
48;431013.076;4587937.599;48
49;430838.442;4588235.911;49
50;431007.152;4587944.581;50
51;430838.442;4588235.911;51
52;430997.098;4587954.382;52
53;430838.442;4588235.911;53
54;430997.098;4587954.382;54
55;430838.442;4588235.911;55
56;430983.750;4587966.710;56
57;430778.414;4588356.741;57
58;430983.750;4587966.710;58
59;430772.291;4588372.491;59
60;430983.750;4587966.710;60
61;430772.291;4588372.491;61
62;430964.726;4587984.477;62
63;430772.291;4588372.491;63
64;430961.367;4587987.973;64
65;430748.836;4588550.218;65
66;430955.538;4587994.039;66
67;430748.836;4588550.218;67
68;430951.224;4587998.874;68
69;430748.836;4588550.218;69
70;430948.303;4588002.354;70
71;430748.836;4588550.218;71
72;430943.408;4588008.188;72
73;430748.836;4588550.218;73
74;430922.845;4588044.164;74
75;430748.836;4588550.218;75
76;430917.403;4588057.762;76
77;430748.836;4588550.218;77
78;430914.193;4588068.426;78
79;430748.836;4588550.218;79
79B;430763.493;4588621.986;79B
80;430912.481;4588074.756;80
81;430775.595;4588661.427;81
82;430910.994;4588081.061;82
83;430775.595;4588661.427;83
84;430909.536;4588087.982;84
85;430799.804;4588710.036;85
86;430902.343;4588124.366;86
87;430806.466;4588717.820;87
87I;430798.103;4588733.286;87I
88;430902.343;4588124.366;88
89;430812.569;4588724.300;89
89B;430804.241;4588742.156;89B
90;430902.343;4588124.366;90
91;430818.262;4588729.797;91
92;430875.992;4588199.627;92
93;430823.014;4588734.386;93
93B;430811.770;4588754.926;93B
94;430875.992;4588199.627;94
95;430828.766;4588738.908;95
95B;430820.635;4588754.202;95B
95C;430815.872;4588763.684;95C
96;430875.992;4588199.627;96
97;430834.664;4588742.390;97
97B;430827.830;4588758.286;97B
97C;430821.853;4588767.824;97C
98;430875.992;4588199.627;98
99;430841.904;4588746.078;99
99B;430835.904;4588760.070;99B
99C;430830.598;4588770.316;99C
100;430835.200;4588273.277;100
101;430848.038;4588748.681;101
102;430835.200;4588273.277;102
103;430854.934;4588751.550;103
103B;430849.970;4588762.872;103B
103C;430845.314;4588770.334;103C
103D;430842.790;4588776.544;103D
103E;430838.758;4588785.138;103E
104;430835.200;4588273.277;104
105;430862.466;4588754.610;105
105B;430858.940;4588760.821;105B
105C;430874.456;4588755.916;105C
106;430796.003;4588357.054;106
107;430895.964;4588756.625;107
108;430787.953;4588376.673;108
108X;430779.736;4588399.623;108X
109;430905.934;4588757.099;109
110;430782.329;4588406.238;110
111;430911.262;4588757.351;111
112;430782.815;4588430.126;112
113;430911.262;4588757.351;113
114;430763.756;4588458.763;114
115;430930.504;4588758.167;115
116;430763.756;4588458.763;116
117;430939.272;4588758.543;117
118;430760.664;4588488.908;118
119;430954.906;4588761.347;119
120;430760.664;4588488.908;120
121;430969.872;4588769.445;121
122;430760.400;4588507.731;122
123;430969.872;4588769.445;123
124;430760.400;4588507.731;124
125;430981.864;4588781.253;125
126;430760.854;4588520.260;126
127;430991.177;4588795.813;127
128;430762.468;4588534.409;128
129;430991.177;4588795.813;129
130;430767.279;4588548.830;130
131;430991.177;4588795.813;131
132;430771.631;4588588.792;132
133;430994.327;4588810.865;133
134;430771.631;4588588.792;134
135;430995.959;4588817.781;135
136;430771.631;4588588.792;136
137;430998.547;4588823.341;137
138;430771.631;4588588.792;138
139;431003.675;4588830.225;139
140;430771.631;4588588.792;140
141;431008.153;4588834.191;141
142;430771.631;4588588.792;142
143;431014.067;4588838.679;143
144;430776.145;4588608.841;144
145;431018.269;4588841.565;145
146;430776.145;4588608.841;146
148;430784.006;4588639.201;148
150;430784.006;4588639.201;150
152;430803.233;4588690.886;152
154;430803.233;4588690.886;154
156;430803.233;4588690.886;156
158;430810.456;4588703.750;158
160;430814.430;4588709.622;160
162;430818.900;4588715.632;162
164;430823.118;4588721.068;164
166;430823.118;4588721.068;166
168;430840.643;4588734.571;168
170;430840.643;4588734.571;170
172;430856.228;4588740.950;172
174;430856.228;4588740.950;174
176;430856.228;4588740.950;176
178;430869.795;4588743.540;178
180;430880.490;4588743.926;180
182;430895.229;4588746.933;182
182B;430902.234;4588747.156;182B
184;430907.897;4588747.348;184
186;430912.151;4588747.473;186
186B;430920.226;4588747.729;186B
188;430927.372;4588747.957;188
190;430933.392;4588748.149;190
192;430947.950;4588749.960;192
194;430947.950;4588749.960;194
196;430947.950;4588749.960;196
198;430970.213;4588758.314;198
200;430981.073;4588766.331;200
202;430981.073;4588766.331;202
204;430992.458;4588777.993;204
206;430995.729;4588783.317;206
208;431001.875;4588797.728;208
210;431004.652;4588810.451;210
212;431004.652;4588810.451;212
214;431009.751;4588821.527;214
216;431019.165;4588829.498;216
