CODI_CARRER,NUMPOST,LLEPOST,TIPUSNUM,DTE,DIST_POST,SECC_CENS,SECC_EST,BARRI,ED50_COORD_X,ED50_COORD_Y,ETRS89_COORD_X,ETRS89_COORD_Y,LONGITUD,LATITUD
274200,1, ,1,6,24,23,123,30,429739.574,4585412.952,429647.65,4585211.988,2.15818,41.415382
274200,2, ,2,7,24,21,88,34,429921.638,4585256.677,429829.712,4585055.715,2.160376,41.413991
274200,3, ,1,6,24,23,123,30,429739.574,4585412.952,429647.65,4585211.988,2.15818,41.415382
274200,4, ,2,7,24,21,88,34,429905.08,4585263.228,429813.154,4585062.266,2.160177,41.414048
274200,5, ,1,6,24,23,123,30,429739.574,4585412.952,429647.65,4585211.988,2.15818,41.415382
274200,6, ,2,7,24,21,88,34,429890.918,4585270.559,429798.992,4585069.597,2.160007,41.414113
274200,7, ,1,6,24,23,123,30,429739.574,4585412.952,429647.65,4585211.988,2.15818,41.415382
274200,8, ,2,7,24,21,88,34,429881.467,4585275.553,429789.541,4585074.591,2.159893,41.414157
274200,9, ,1,6,24,23,123,30,429739.574,4585412.952,429647.65,4585211.988,2.15818,41.415382
274200,10, ,2,7,24,21,88,34,429866.54,4585284.416,429774.614,4585083.454,2.159714,41.414236
274200,11, ,1,6,24,23,123,30,429739.574,4585412.952,429647.65,4585211.988,2.15818,41.415382
274200,12, ,2,7,24,21,88,34,429856.262,4585292.325,429764.337,4585091.363,2.15959,41.414306
274200,13, ,1,6,24,23,123,30,429739.574,4585412.952,429647.65,4585211.988,2.15818,41.415382
274200,14, ,2,7,24,21,88,34,429843.576,4585302.717,429751.651,4585101.754,2.159437,41.414398
274200,15, ,1,6,24,23,123,30,429739.574,4585412.952,429647.65,4585211.988,2.15818,41.415382
274200,16, ,2,7,24,21,88,34,429827.786,4585317.003,429735.861,4585116.04,2.159246,41.414526
274200,17, ,1,6,24,23,123,30,429739.574,4585412.952,429647.65,4585211.988,2.15818,41.415382
274200,18, ,2,7,24,21,88,34,429808.356,4585337.452,429716.431,4585136.489,2.159011,41.414708
274200,19, ,1,6,24,23,123,30,429739.574,4585412.952,429647.65,4585211.988,2.15818,41.415382
274200,20, ,2,7,24,21,88,34,429783.028,4585372.682,429691.103,4585171.719,2.158704,41.415023
274200,21, ,1,6,24,23,123,30,429739.574,4585412.952,429647.65,4585211.988,2.15818,41.415382
274200,22, ,2,7,24,21,88,34,429772.9,4585383.591,429680.975,4585182.628,2.158582,41.415121
274200,23, ,1,6,24,23,123,30,429739.574,4585412.952,429647.65,4585211.988,2.15818,41.415382
274200,24, ,2,7,24,21,88,34,429760.567,4585402.006,429668.642,4585201.043,2.158432,41.415285
274200,25, ,1,6,24,23,123,30,429739.574,4585412.952,429647.65,4585211.988,2.15818,41.415382
274200,26, ,2,7,24,21,88,34,429755.878,4585409.13,429663.954,4585208.166,2.158375,41.415349
274200,27, ,1,6,24,23,123,30,429739.574,4585412.952,429647.65,4585211.988,2.15818,41.415382
274200,28, ,2,7,24,21,88,34,429744.141,4585428.717,429652.217,4585227.753,2.158233,41.415525
274200,29, ,1,6,24,23,123,30,429700.975,4585502.467,429609.051,4585301.503,2.157708,41.416185
274200,30, ,2,7,24,21,88,34,429737.242,4585442.524,429645.318,4585241.56,2.158148,41.415648
274200,31, ,1,6,24,23,123,30,429678.34,4585540.547,429586.416,4585339.582,2.157432,41.416526
274200,31,B,1,6,24,23,123,30,429678.34,4585540.547,429586.416,4585339.582,2.157432,41.416526
274200,32, ,2,7,24,21,88,34,429732.02,4585454.116,429640.096,4585253.152,2.158085,41.415752
274200,33, ,1,6,24,23,123,30,429678.34,4585540.547,429586.416,4585339.582,2.157432,41.416526
274200,34, ,2,7,24,21,88,34,429726.346,4585467.414,429634.422,4585266.45,2.158015,41.415871
274200,35, ,1,6,24,23,123,30,429678.34,4585540.547,429586.416,4585339.582,2.157432,41.416526
274200,36, ,2,7,24,21,88,34,429721.077,4585480.75,429629.153,4585279.786,2.157951,41.415991
274200,37, ,1,6,24,23,123,30,429678.34,4585540.547,429586.416,4585339.582,2.157432,41.416526
274200,38, ,2,7,24,21,88,34,429718.033,4585489.894,429626.109,4585288.93,2.157913,41.416073
274200,39, ,1,6,24,23,123,30,429678.34,4585540.547,429586.416,4585339.582,2.157432,41.416526
274200,40, ,2,7,24,21,88,34,429686.388,4585552.17,429594.464,4585351.205,2.157527,41.416631
274200,41, ,1,6,24,23,123,30,429642.703,4585491.428,429550.78,4585290.464,2.157012,41.41608
274200,42, ,2,7,24,21,88,34,429686.388,4585552.17,429594.464,4585351.205,2.157527,41.416631
274200,44, ,2,7,24,21,88,34,429686.388,4585552.17,429594.464,4585351.205,2.157527,41.416631
274200,46, ,2,7,24,21,88,34,429686.388,4585552.17,429594.464,4585351.205,2.157527,41.416631
274200,48, ,2,7,24,21,88,34,429686.388,4585552.17,429594.464,4585351.205,2.157527,41.416631
274200,50, ,2,7,24,21,88,34,429686.388,4585552.17,429594.464,4585351.205,2.157527,41.416631
274200,52, ,2,7,24,21,88,34,429686.388,4585552.17,429594.464,4585351.205,2.157527,41.416631
274200,54, ,2,7,24,21,88,34,429686.388,4585552.17,429594.464,4585351.205,2.157527,41.416631
274200,56, ,2,7,24,21,88,34,429641.52,4585520.236,429549.597,4585319.271,2.156994,41.41634
274200,58, ,2,7,24,21,88,34,429641.52,4585520.236,429549.597,4585319.271,2.156994,41.41634
