NUM_LLETRA_POST;ETRS89_COORD_X;ETRS89_COORD_Y;NUM_OFICIAL
1;427641.300;4582831.069;1
2;427652.821;4582811.705;2
3;427722.289;4582856.207;3
4;427794.383;4582856.268;4
5;427756.240;4582866.961;5
6;427794.383;4582856.268;6
6I;427761.863;4582818.574;6I
7;427756.240;4582866.961;7
8;427794.383;4582856.268;8
9;427791.315;4582878.072;9
10;427794.383;4582856.268;10
11;427840.939;4582894.128;11
12;427794.383;4582856.268;12
13;427860.988;4582900.481;13
14;427794.383;4582856.268;14
15;427871.989;4582903.967;15
16;427794.383;4582856.268;16
16I;427895.907;4582854.443;16I
17;427889.344;4582909.470;17
18;427884.233;4582885.146;18
